code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,universe_source,exclusion_reason
000586,汇源通信,SZSE,主板,A_SHARE,listed,1995-12-20,False,False,2026-07-07,12.19,119901161.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000589,贵州轮胎,SZSE,主板,A_SHARE,listed,1996-03-08,False,False,2026-07-07,4.33,108921089.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000590,古汉医药,SZSE,主板,A_SHARE,listed,1996-01-19,False,False,2026-07-07,8.06,34823408.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000591,太阳能,SZSE,主板,A_SHARE,listed,1996-02-08,False,False,2026-07-07,4.33,352421935.15,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000592,平潭发展,SZSE,主板,A_SHARE,listed,1996-03-27,False,False,2026-07-07,6.14,872073056.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000593,德龙汇能,SZSE,主板,A_SHARE,listed,1996-03-12,False,False,2026-07-07,26.25,592640761.85,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000595,宝塔实业,SZSE,主板,A_SHARE,listed,1996-04-19,False,False,2026-07-07,6.0,128175206.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000596,古井贡酒,SZSE,主板,A_SHARE,listed,1996-09-27,False,False,2026-07-07,77.0,280683004.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000597,东北制药,SZSE,主板,A_SHARE,listed,1996-05-23,False,False,2026-07-07,4.44,51352235.15,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000598,兴蓉环境,SZSE,主板,A_SHARE,listed,1996-05-29,False,False,2026-07-07,6.65,165832687.6,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000599,青岛双星,SZSE,主板,A_SHARE,listed,1996-04-30,False,False,2026-07-07,4.22,64025886.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000600,建投能源,SZSE,主板,A_SHARE,listed,1996-06-06,False,False,2026-07-07,8.27,441625387.35,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000601,韶能股份,SZSE,主板,A_SHARE,listed,1996-08-30,False,False,2026-07-07,6.59,521188022.75,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000603,盛达资源,SZSE,主板,A_SHARE,listed,1996-08-23,False,False,2026-07-07,22.35,1003934079.4,B 采矿业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000605,渤海股份,SZSE,主板,A_SHARE,listed,1996-09-13,False,False,2026-07-07,5.43,27817620.2,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000607,华媒控股,SZSE,主板,A_SHARE,listed,1996-08-30,False,False,2026-07-07,3.14,41449358.65,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000608,阳光股份,SZSE,主板,A_SHARE,listed,1996-09-19,False,False,2026-07-07,5.85,382176255.55,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000609,*ST中迪,SZSE,主板,A_SHARE,listed,1996-10-10,True,,,,,S 综合,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000610,*ST西旅,SZSE,主板,A_SHARE,listed,1996-09-26,True,,,,,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000612,焦作万方,SZSE,主板,A_SHARE,listed,1996-09-26,False,False,2026-07-07,10.36,518426684.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000615,*ST美谷,SZSE,主板,A_SHARE,listed,1996-10-16,True,,,,,Q 卫生,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000617,中油资本,SZSE,主板,A_SHARE,listed,1996-10-22,False,False,2026-07-07,6.62,622720415.45,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000619,海螺新材,SZSE,主板,A_SHARE,listed,1996-10-23,False,False,2026-07-07,4.4,39902292.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000620,盈新发展,SZSE,主板,A_SHARE,listed,1996-10-29,False,False,2026-07-07,3.33,1353896559.5,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000623,吉林敖东,SZSE,主板,A_SHARE,listed,1996-10-28,False,False,2026-07-07,18.06,285582874.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000625,长安汽车,SZSE,主板,A_SHARE,listed,1997-06-10,False,False,2026-07-07,7.07,655111503.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000626,远大控股,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-07,6.3,63071936.15,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000628,高新发展,SZSE,主板,A_SHARE,listed,1996-11-18,False,False,2026-07-07,48.18,556858453.0,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000629,钒钛股份,SZSE,主板,A_SHARE,listed,1996-11-15,False,False,2026-07-07,3.31,650194184.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000630,铜陵有色,SZSE,主板,A_SHARE,listed,1996-11-20,False,False,2026-07-07,6.08,4024038314.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000631,顺发恒能,SZSE,主板,A_SHARE,listed,1996-11-22,False,False,2026-07-07,2.87,66635521.2,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000632,ST三木,SZSE,主板,A_SHARE,listed,1996-11-21,True,,,,,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000633,合金投资,SZSE,主板,A_SHARE,listed,1996-11-12,False,False,2026-07-07,4.87,57182916.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000635,英 力 特,SZSE,主板,A_SHARE,listed,1996-11-20,False,False,2026-07-07,6.16,59016183.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000636,风华高科,SZSE,主板,A_SHARE,listed,1996-11-29,False,False,2026-07-07,61.26,9320614022.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000637,茂化实华,SZSE,主板,A_SHARE,listed,1996-11-14,False,False,2026-07-07,3.53,38753059.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000639,ST西王,SZSE,主板,A_SHARE,listed,1996-11-26,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000650,仁和药业,SZSE,主板,A_SHARE,listed,1996-12-10,False,False,2026-07-07,5.24,79982114.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000651,格力电器,SZSE,主板,A_SHARE,listed,1996-11-18,False,False,2026-07-07,38.4,1906943788.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000652,泰达股份,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-07,3.34,38721719.55,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000655,金岭矿业,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-07,6.43,41515889.95,B 采矿业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000656,金科股份,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-07,1.35,182208166.85,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000657,中钨高新,SZSE,主板,A_SHARE,listed,1996-12-05,False,False,2026-07-07,76.84,9511530109.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000659,珠海中富,SZSE,主板,A_SHARE,listed,1996-12-03,False,False,2026-07-07,2.82,96457530.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000661,长春高新,SZSE,主板,A_SHARE,listed,1996-12-18,False,False,2026-07-07,66.06,626082052.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000663,永安林业,SZSE,主板,A_SHARE,listed,1996-12-06,False,False,2026-07-07,5.08,34415776.1,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000665,湖北广电,SZSE,主板,A_SHARE,listed,1996-12-10,False,False,2026-07-07,3.58,58851516.6,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000668,荣丰控股,SZSE,主板,A_SHARE,listed,1996-12-10,False,False,2026-07-07,22.54,110395002.35,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000669,ST金鸿,SZSE,主板,A_SHARE,listed,1996-12-10,True,,,,,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000670,盈方微,SZSE,主板,A_SHARE,listed,1996-12-17,False,False,2026-07-07,7.07,730890018.65,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000672,上峰材料,SZSE,主板,A_SHARE,listed,1996-12-18,False,False,2026-07-07,20.61,667001421.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000676,智度股份,SZSE,主板,A_SHARE,listed,1996-12-24,False,False,2026-07-07,5.1,157301519.7,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000677,ST海龙,SZSE,主板,A_SHARE,listed,1996-12-26,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000678,襄阳轴承,SZSE,主板,A_SHARE,listed,1997-01-06,False,False,2026-07-07,8.54,157848575.95,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000679,大连友谊,SZSE,主板,A_SHARE,listed,1997-01-24,False,False,2026-07-07,5.91,103816592.1,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000680,山推股份,SZSE,主板,A_SHARE,listed,1997-01-22,False,False,2026-07-07,10.71,252902567.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000681,视觉中国,SZSE,主板,A_SHARE,listed,1997-01-21,False,False,2026-07-07,18.28,1182254704.2,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000682,东方电子,SZSE,主板,A_SHARE,listed,1997-01-21,False,False,2026-07-07,11.92,436839844.0,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000683,博源化工,SZSE,主板,A_SHARE,listed,1997-01-31,False,False,2026-07-07,5.6,450185142.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000685,中山公用,SZSE,主板,A_SHARE,listed,1997-01-23,False,False,2026-07-07,11.01,213290407.65,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000686,东北证券,SZSE,主板,A_SHARE,listed,1997-02-27,False,False,2026-07-07,8.48,349741037.35,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000688,国城矿业,SZSE,主板,A_SHARE,listed,1997-01-20,False,False,2026-07-07,34.59,1343591964.85,B 采矿业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000690,宝新能源,SZSE,主板,A_SHARE,listed,1997-01-28,False,False,2026-07-07,4.52,400573092.95,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000691,亚太实业,SZSE,主板,A_SHARE,listed,1997-02-28,False,False,2026-07-07,11.1,260299563.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000692,惠天热电,SZSE,主板,A_SHARE,listed,1997-02-27,False,False,2026-07-07,3.91,65177466.8,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000695,滨海能源,SZSE,主板,A_SHARE,listed,1997-02-18,False,False,2026-07-07,12.78,153934077.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000697,炼石航空,SZSE,主板,A_SHARE,listed,1997-03-25,False,False,2026-07-07,9.51,181752039.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000698,ST沈化,SZSE,主板,A_SHARE,listed,1997-02-20,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000700,模塑科技,SZSE,主板,A_SHARE,listed,1997-02-28,False,False,2026-07-07,16.15,1337600674.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000701,厦门信达,SZSE,主板,A_SHARE,listed,1997-02-26,False,False,2026-07-07,4.43,67988122.2,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000702,正虹科技,SZSE,主板,A_SHARE,listed,1997-03-18,False,False,2026-07-07,5.14,41366309.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000703,恒逸石化,SZSE,主板,A_SHARE,listed,1997-03-28,False,False,2026-07-07,14.1,1335340781.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000705,浙江震元,SZSE,主板,A_SHARE,listed,1997-04-10,False,False,2026-07-07,6.11,38900419.4,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000707,双环科技,SZSE,主板,A_SHARE,listed,1997-04-15,False,False,2026-07-07,4.28,38831433.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000708,中信特钢,SZSE,主板,A_SHARE,listed,1997-03-26,False,False,2026-07-07,12.88,229171430.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000709,河钢股份,SZSE,主板,A_SHARE,listed,1997-04-16,False,False,2026-07-07,1.97,188608580.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000710,贝瑞基因,SZSE,主板,A_SHARE,listed,1997-04-22,False,False,2026-07-07,7.6,70639527.4,M 科研服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000711,ST京蓝,SZSE,主板,A_SHARE,listed,1997-04-11,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000712,锦龙股份,SZSE,主板,A_SHARE,listed,1997-04-15,False,False,2026-07-07,8.6,274219787.55,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000713,国投丰乐,SZSE,主板,A_SHARE,listed,1997-04-22,False,False,2026-07-07,5.4,28394325.95,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000715,中兴商业,SZSE,主板,A_SHARE,listed,1997-05-08,False,False,2026-07-07,4.71,38020643.2,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000716,黑芝麻,SZSE,主板,A_SHARE,listed,1997-04-18,False,False,2026-07-07,4.36,86977225.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000717,中南股份,SZSE,主板,A_SHARE,listed,1997-05-08,False,False,2026-07-07,2.08,45441512.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000718,苏宁环球,SZSE,主板,A_SHARE,listed,1997-04-08,False,False,2026-07-07,1.73,91877350.7,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000719,中原传媒,SZSE,主板,A_SHARE,listed,1997-03-31,False,False,2026-07-07,12.07,70063438.45,R 文化传播,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000720,新能泰山,SZSE,主板,A_SHARE,listed,1997-05-09,False,False,2026-07-07,3.32,195305941.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000721,西安饮食,SZSE,主板,A_SHARE,listed,1997-04-30,False,False,2026-07-07,5.46,60717608.65,H 住宿餐饮,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000722,湖南发展,SZSE,主板,A_SHARE,listed,1997-05-22,False,False,2026-07-07,11.19,333036201.1,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000723,美锦能源,SZSE,主板,A_SHARE,listed,1997-05-15,False,False,2026-07-07,3.37,229884911.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000725,京东方Ａ,SZSE,主板,A_SHARE,listed,2001-01-12,False,False,2026-07-07,7.58,27095079705.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000726,鲁  泰Ａ,SZSE,主板,A_SHARE,listed,2000-12-25,False,False,2026-07-07,5.65,25115718.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000727,冠捷科技,SZSE,主板,A_SHARE,listed,1997-05-20,False,False,2026-07-07,2.35,645278368.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000728,国元证券,SZSE,主板,A_SHARE,listed,1997-06-16,False,False,2026-07-07,7.41,443573550.35,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000729,燕京啤酒,SZSE,主板,A_SHARE,listed,1997-07-16,False,False,2026-07-07,11.09,450298411.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000731,四川美丰,SZSE,主板,A_SHARE,listed,1997-06-17,False,False,2026-07-07,5.41,42990426.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000733,振华科技,SZSE,主板,A_SHARE,listed,1997-07-03,False,False,2026-07-07,50.18,2364631239.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000735,罗 牛 山,SZSE,主板,A_SHARE,listed,1997-06-11,False,False,2026-07-07,4.96,122341973.4,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000736,中交发展,SZSE,主板,A_SHARE,listed,1997-04-25,False,False,2026-07-07,3.86,73501893.9,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000737,北方铜业,SZSE,主板,A_SHARE,listed,1997-04-28,False,False,2026-07-07,12.86,934312328.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000738,航发控制,SZSE,主板,A_SHARE,listed,1997-06-26,False,False,2026-07-07,17.76,352819786.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000739,普洛药业,SZSE,主板,A_SHARE,listed,1997-05-09,False,False,2026-07-07,18.03,193720429.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000750,国海证券,SZSE,主板,A_SHARE,listed,1997-07-09,False,False,2026-07-07,3.72,275971229.0,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000751,锌业股份,SZSE,主板,A_SHARE,listed,1997-06-26,False,False,2026-07-07,5.06,760960047.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000752,*ST西发,SZSE,主板,A_SHARE,listed,1997-06-25,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000753,漳州发展,SZSE,主板,A_SHARE,listed,1997-06-26,False,False,2026-07-07,4.37,92855780.5,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000755,山西高速,SZSE,主板,A_SHARE,listed,1997-06-27,False,False,2026-07-07,4.5,28071171.3,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000756,新华制药,SZSE,主板,A_SHARE,listed,1997-08-06,False,False,2026-07-07,13.88,249621489.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000757,浩物股份,SZSE,主板,A_SHARE,listed,1997-06-27,False,False,2026-07-07,3.64,69546526.05,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000758,中色股份,SZSE,主板,A_SHARE,listed,1997-04-16,False,False,2026-07-07,6.17,509285252.25,B 采矿业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000759,中百集团,SZSE,主板,A_SHARE,listed,1997-05-19,False,False,2026-07-07,5.89,619185995.4,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000761,本钢板材,SZSE,主板,A_SHARE,listed,1998-01-15,False,False,2026-07-07,2.17,41231306.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000762,西藏矿业,SZSE,主板,A_SHARE,listed,1997-07-08,False,False,2026-07-07,26.33,747664809.95,B 采矿业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000766,通化金马,SZSE,主板,A_SHARE,listed,1997-04-30,False,False,2026-07-07,17.11,579242225.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000767,晋控电力,SZSE,主板,A_SHARE,listed,1997-06-09,False,False,2026-07-07,3.46,910674776.1,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000768,中航西飞,SZSE,主板,A_SHARE,listed,1997-06-26,False,False,2026-07-07,20.18,627456678.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000776,广发证券,SZSE,主板,A_SHARE,listed,1997-06-11,False,False,2026-07-07,22.79,2958569511.3,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000777,中核科技,SZSE,主板,A_SHARE,listed,1997-07-10,False,False,2026-07-07,17.3,434483011.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000778,新兴铸管,SZSE,主板,A_SHARE,listed,1997-06-06,False,False,2026-07-07,3.78,191186394.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000779,甘咨询,SZSE,主板,A_SHARE,listed,1997-05-28,False,False,2026-07-07,8.74,88906781.35,M 科研服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000782,恒申新材,SZSE,主板,A_SHARE,listed,1997-06-19,False,False,2026-07-07,7.62,253352614.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000783,长江证券,SZSE,主板,A_SHARE,listed,1997-07-31,False,False,2026-07-07,9.23,2308731303.5,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000785,居然智家,SZSE,主板,A_SHARE,listed,1997-07-11,False,False,2026-07-07,1.98,164775142.75,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000786,北新建材,SZSE,主板,A_SHARE,listed,1997-06-06,False,False,2026-07-07,17.68,369204127.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000788,北大医药,SZSE,主板,A_SHARE,listed,1997-06-16,False,False,2026-07-07,5.06,86234246.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000789,万年青,SZSE,主板,A_SHARE,listed,1997-09-23,False,,2026-07-07,3.87,15536945.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_liquidity
000790,华神科技,SZSE,主板,A_SHARE,listed,1998-03-27,False,False,2026-07-07,3.62,68699762.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000791,甘肃能源,SZSE,主板,A_SHARE,listed,1997-10-14,False,False,2026-07-07,7.62,408773497.15,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000792,盐湖股份,SZSE,主板,A_SHARE,listed,1997-09-04,False,False,2026-07-07,28.37,3237038640.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000793,*ST华闻,SZSE,主板,A_SHARE,listed,1997-07-29,True,,,,,R 文化传播,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000795,英洛华,SZSE,主板,A_SHARE,listed,1997-08-08,False,False,2026-07-07,9.25,398907693.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000796,凯撒旅业,SZSE,主板,A_SHARE,listed,1997-07-03,False,False,2026-07-07,3.7,152172061.9,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000797,中国武夷,SZSE,主板,A_SHARE,listed,1997-07-15,False,False,2026-07-07,2.22,57369840.9,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000798,中水渔业,SZSE,主板,A_SHARE,listed,1998-02-12,False,False,2026-07-07,7.26,50228081.3,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000799,酒鬼酒,SZSE,主板,A_SHARE,listed,1997-07-18,False,False,2026-07-07,38.6,660614451.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000800,一汽解放,SZSE,主板,A_SHARE,listed,1997-06-18,False,False,2026-07-07,6.22,116986885.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000801,四川九洲,SZSE,主板,A_SHARE,listed,1998-05-06,False,False,2026-07-07,11.56,300551224.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000802,北京文化,SZSE,主板,A_SHARE,listed,1998-01-08,False,False,2026-07-07,3.64,159263268.35,R 文化传播,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000803,山高环能,SZSE,主板,A_SHARE,listed,1998-03-03,False,False,2026-07-07,6.85,90863666.85,N 公共环保,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000807,云铝股份,SZSE,主板,A_SHARE,listed,1998-04-08,False,False,2026-07-07,22.39,2141197185.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
