date,nav,cash_weight,turnover,w_600118,w_600879
2022-07-07,1.0938897672821302,0.3460339161499222,0.0,0.25642098928904683,0.39754509456103104
2022-07-08,1.0863458589116062,0.34843687846170746,0.0,0.2561391333715916,0.39542398816670093
2022-07-11,1.0802214609977985,0.3504123679040052,0.0,0.25253543939215745,0.39705219270383735
2022-07-12,1.0681772041682653,0.3543634506820419,0.0,0.25341640775744967,0.3922201415605084
2022-07-13,1.065059088075195,0.35540090145894154,0.0,0.25060825681862453,0.3939908417224339
2022-07-14,1.0715199698083904,0.35325796128340015,0.0,0.2507961626721586,0.3959458760444412
2022-07-15,1.058495446341764,0.35760471272423977,0.0,0.2509715649418729,0.39142372233388734
2022-07-18,1.0682054079869456,0.3543540944267418,0.0,0.25157436448572595,0.3940715410875323
2022-07-19,1.0814908780890153,0.3500010658229582,0.0,0.2558646341347264,0.3941343000423154
2022-07-20,1.1272570920364633,0.33579115419459105,0.0,0.27019820953504825,0.39401063627036076
2022-07-21,1.1197222579380364,0.33805075975359344,0.0,0.27239162217659135,0.3895576180698152
2022-07-22,1.1224202597580668,0.3372381750223855,0.0,0.274731210284607,0.3880306146930075
2022-07-25,1.095923875735483,0.345391653918419,0.0,0.2680842360047514,0.38652411007682963
2022-07-26,1.100536058466825,0.3439441689319013,0.0,0.2687421697314744,0.3873136613366243
2022-07-27,1.1059793954721495,0.3422513670314524,0.0,0.26754611118662913,0.39020252178191844
2022-07-28,1.1234287302138406,0.3369354457731486,0.0,0.2736120249619165,0.38945252926493495
2022-07-29,1.1200204826642577,0.3379607479218131,0.0,0.2773203621496784,0.3847188899285085
2022-08-01,1.126780570126063,0.33593316218313385,0.0,0.27341951787010493,0.3906473199467612
2022-08-02,1.1086773972921802,0.3414184874098294,0.0,0.26992649189596923,0.3886550206942013
2022-08-03,1.140159725956271,0.331991168773734,0.0,0.2743870777064451,0.3936217535198209
2022-08-04,1.1235224159419794,0.3369073501676447,0.0,0.2707224434199496,0.39237020641240566
2022-08-05,1.1282746367643346,0.33548831789261047,0.0,0.27144393312287773,0.3930677489845118
2022-08-08,1.1289657529473038,0.3352829428357609,0.0,0.2695411893385527,0.3951758678256865
2022-08-09,1.1334006194968547,0.3339710191591376,0.0,0.26947495108622965,0.3965540297546327
2022-08-10,1.1294140710390241,0.33514985310988177,0.0,0.2680702857652845,0.3967798611248337
2022-08-11,1.1360613432261077,0.3331888390234805,0.0,0.271185884517816,0.39562527645870355
2022-08-12,1.123242339759953,0.33699135672704106,0.0,0.27054060085004766,0.3924680424229112
2022-08-15,1.1152601685721946,0.33940328066550096,0.0,0.26531969369078934,0.39527702564370965
2022-08-16,1.112543037205581,0.34023219538519056,0.0,0.2671005248269975,0.3926672797878119
2022-08-17,1.1127485572060523,0.34016935592293907,0.0,0.26604440193159196,0.3937862421454689
2022-08-18,1.1101996677491324,0.3409503452441097,0.0,0.26615065795970083,0.39289899679618945
2022-08-19,1.1035151174712714,0.3430156542634015,0.0,0.2623060885543659,0.3946782571822326
2022-08-22,1.105615688836471,0.3423639550622811,0.0,0.2637076413021344,0.39392840363558446
2022-08-23,1.0964940833740229,0.34521204058320976,0.0,0.2618145331837144,0.3929734262330759
2022-08-24,1.0727420535343442,0.35285552455210434,0.0,0.26030111578131554,0.3868433596665802
2022-08-25,1.076756805810855,0.3515398815834877,0.0,0.2599808447226755,0.3884792736938368
2022-08-26,1.0758319658087339,0.35184208318667665,0.0,0.26489035859596266,0.3832675582173607
2022-08-29,1.0856628359983458,0.3486560905079552,0.0,0.2697150888835124,0.3816288206085324
2022-08-30,1.0896493844561763,0.3473805110236229,0.0,0.27117013624115566,0.38144935273522146
2022-08-31,1.080387740902715,0.35035843677075507,0.0,0.26921734116642887,0.3804242220628161
2022-09-01,1.0731148344421204,0.35273294885141093,0.0,0.26673553364864333,0.38053151749994574
2022-09-02,1.11455801611235,0.3396170989189733,0.0,0.2827001378348831,0.3776827632461435
2022-09-05,1.1060247668326357,0.34223732719200584,0.0,0.279563454842748,0.37819921796524614
2022-09-06,1.1114771781100576,0.3405584635148323,0.0,0.28071189667445257,0.3787296398107151
2022-09-07,1.0991346965543036,0.3443826868495745,0.0,0.27685666982024576,0.37876064333017967
2022-09-08,1.1006660412833529,0.3439035509513979,0.0,0.27545363958926194,0.38064280945934015
2022-09-09,1.1005914851017977,0.34392684763861503,0.0,0.27419990997455196,0.38187324238683307
2022-09-13,1.1059693401976642,0.3422544787193753,0.0,0.27413279557064224,0.38361272570998245
2022-09-14,1.1183128027558074,0.33847681889734804,0.0,0.26910347162796866,0.3924197094746833
2022-09-15,1.1073142944728256,0.341838773235716,0.0,0.2696264389709749,0.3885347877933091
2022-09-16,1.1015163251039193,0.3436380845043332,0.0,0.26939293417117294,0.38696898132449387
2022-09-19,1.0979207060980591,0.34476347691283626,0.0,0.27907602200713433,0.37616050108002946
2022-09-20,1.0928884090936775,0.3463509694671103,0.0,0.2781827431420995,0.37546628739079013
2022-09-21,1.0826656284497063,0.3496212958667385,0.0,0.2713671767400724,0.3790115273931891
2022-09-22,1.094802590004989,0.3457454005541203,0.0,0.2764172440242145,0.37783735542166513
2022-09-23,1.0939996395496867,0.3459991633678885,0.0,0.27649211723072037,0.3775087194013911
2022-09-26,1.0608459280655334,0.35681237962538526,0.0,0.27325254377526653,0.36993507659934816
2022-09-27,1.0707332058925059,0.35351753165574684,0.0,0.2743913360761209,0.3720911322681323
2022-09-28,1.045880000871304,0.3619181547535305,0.0,0.2679238726088837,0.3701579726375858
2022-09-29,1.0396901210480383,0.3640728639677763,0.0,0.26547821490214024,0.3704489211300835
2022-09-30,1.0308097660842581,0.2571880315447659,0.10998090899358914,0.375,0.3678119684552341
2022-10-10,1.0229853773153057,0.25915515560162095,0.0,0.3786429357033268,0.3622019086950523
2022-10-11,1.0333710537195806,0.25655057172549034,0.0,0.3803977141042479,0.3630517141702618
2022-10-12,1.0493188151966548,0.25265146378476566,0.0,0.3816026448766748,0.3657458913385596
2022-10-13,1.0582707518371146,0.2505142792391335,0.0,0.37743855180368235,0.37204716895718415
2022-10-14,1.0668660409132975,0.24849599150178203,0.0,0.37996908299041454,0.3715349255078034
2022-10-17,1.0907462520099702,0.2430555540739161,0.0,0.3838206092932179,0.373123836632866
2022-10-18,1.1084916087682748,0.23916458414233355,0.0,0.38232341567734285,0.37851200018032355
2022-10-19,1.1024576073274144,0.24047358635314509,0.0,0.38495511157818546,0.3745713020686694
2022-10-20,1.109460640117167,0.23895569166683817,0.0,0.38823989693462535,0.3728044113985365
2022-10-21,1.1065571208238443,0.23958269270270638,0.0,0.38603567568583536,0.37438163161145827
2022-10-24,1.1238377691672257,0.23589875861956555,0.0,0.3848598755206166,0.37924136585981777
2022-10-25,1.1360498726652848,0.23336293679990627,0.0,0.3768859020475963,0.3897511611524974
2022-10-26,1.1508412544582978,0.2303636002005498,0.0,0.38547054214607596,0.3841658576533743
2022-10-27,1.1422387574289763,0.23209852836114697,0.0,0.3849044506566023,0.38299702098225075
2022-10-28,1.12046954145898,0.23660789055552933,0.0,0.38301071145585563,0.380381397988615
2022-10-31,1.1455385388056218,0.23142995687665424,0.0,0.3872548912606982,0.3813151518626476
2022-11-01,1.154652566722051,0.229603209031924,0.0,0.3920914769035635,0.37830531406451257
2022-11-02,1.1635000172652186,0.22785726747084223,0.0,0.3972838103455949,0.37485892218356287
2022-11-03,1.1680570312234333,0.2269683136607208,0.0,0.3996352247163643,0.3733964616229149
2022-11-04,1.1597427354267886,0.22859546909666018,0.0,0.39361653756780535,0.3777879933355345
2022-11-07,1.1514608461960516,0.23023964341657843,0.0,0.3955872805268142,0.3741730760566074
2022-11-08,1.1673221706818948,0.22711119628736665,0.0,0.38562938146885445,0.3872594222437789
2022-11-09,1.1524875411700513,0.2300345341409753,0.0,0.3874986513534361,0.38246681450558867
2022-11-10,1.1352068928266696,0.23353622701867227,0.0,0.3886849459497977,0.37777882703153
2022-11-11,1.166378337945772,0.227294974547664,0.0,0.3896785415030781,0.3830264839492579
2022-11-14,1.1454016461424217,0.23145761622501304,0.0,0.38833905122113915,0.38020333255384786
2022-11-15,1.1542022742134046,0.2296927848431125,0.0,0.3889828935841794,0.38132432157270807
2022-11-16,1.179988141441954,0.22467338893114808,0.0,0.39559442824914925,0.3797321828197026
2022-11-17,1.2009720411984426,0.2207477989011113,0.0,0.3951164794026181,0.38413572169627064
2022-11-18,1.1766343296399853,0.2253137852245457,0.0,0.3904916540669122,0.38419456070854213
2022-11-21,1.1821892067596458,0.22425507957647217,0.0,0.39167355082871913,0.38407136959480864
2022-11-22,1.1806437729454,0.22454862398922026,0.0,0.3970529090257608,0.37839846698501894
2022-11-23,1.1764974369767853,0.22534000185974246,0.0,0.3915475354087736,0.383112462731484
2022-11-24,1.1506431234166359,0.23040326686968493,0.0,0.38536472535619665,0.3842320077741184
2022-11-25,1.151831909666605,0.23016547155137168,0.0,0.385999080036867,0.38383544841176137
2022-11-28,1.153362927574574,0.22985994113218067,0.0,0.38394062053362793,0.3861994383341914
2022-11-29,1.1616304008990341,0.22822399829683337,0.0,0.38547213796096313,0.3863038637422035
2022-11-30,1.1782806163517388,0.22499897813577374,0.0,0.39246835161370963,0.3825326702505166
2022-12-01,1.1759642822302623,0.225442165754844,0.0,0.3923989894952358,0.38215884474992023
2022-12-02,1.1700743814057402,0.2265769927530783,0.0,0.392172924884273,0.38125008236264873
2022-12-05,1.196317749096074,0.2216066215156023,0.0,0.39996603408590586,0.3784273443984919
2022-12-06,1.1901756868045674,0.22275025240022694,0.0,0.39686947780726184,0.38038026979251116
2022-12-07,1.1778627304090004,0.22507880399974423,0.0,0.39731753821769344,0.37760365778256233
2022-12-08,1.162044653641988,0.22814263961839876,0.0,0.39709936669250534,0.37475799368909596
2022-12-09,1.1477035643576212,0.23099338790039936,0.0,0.39187598482657776,0.3771306272730229
2022-12-12,1.1504773989408823,0.23043645610108499,0.0,0.39334218957406125,0.37622135432485376
2022-12-13,1.1414174014497762,0.23226554483889772,0.0,0.39143042534589645,0.37630402981520583
2022-12-14,1.1417380092483607,0.2322003230941414,0.0,0.39392352792713337,0.3738761489787253
2022-12-15,1.140160168868207,0.23252165956603932,0.0,0.3913407238779669,0.37613761655599376
2022-12-16,1.1224832584415025,0.2361834197905298,0.0,0.3923847436486992,0.371431836560771
2022-12-19,1.1080665148723974,0.23925633621990716,0.0,0.38926478862757397,0.3714788751525188
2022-12-20,1.1168131125180574,0.2373825411474515,0.0,0.386925795390637,0.3756916634619115
2022-12-21,1.099636950271968,0.24109042040717377,0.0,0.37855522991280627,0.38035434968002
2022-12-22,1.091491953704431,0.2428894997682427,0.0,0.37938335291171493,0.3777271473200424
2022-12-23,1.0870502085500011,0.24388195922427514,0.0,0.3811157983832452,0.3750022423924797
2022-12-26,1.1116148829626737,0.23849260989539411,0.0,0.3792886035602315,0.38221878654437447
2022-12-27,1.1122092760876583,0.23836515333597752,0.0,0.37962032762923137,0.3820145190347911
2022-12-28,1.113405270290766,0.2381091069984762,0.0,0.37850074618738416,0.3833901468141396
2022-12-29,1.126593613090856,0.235321709226618,0.0,0.374597471382053,0.39008081939132894
2022-12-30,1.1300987334623016,0.23459183413479634,0.0,0.37536415857901034,0.3900440072861934
2023-01-03,1.1506107168507285,0.2304097561006162,0.0,0.3772823474724118,0.39230789642697206
2023-01-04,1.1551064924304817,0.2295129811611607,0.0,0.37855835095070955,0.3919286678881297
2023-01-05,1.1568896718054353,0.2291592198438417,0.0,0.37951621405410507,0.3913245661020532
2023-01-06,1.1492778299844213,0.23067697620159033,0.0,0.3794438658082212,0.3898791579901885
2023-01-09,1.139281207710331,0.2327010511909875,0.0,0.3798168459728935,0.387482102836119
2023-01-10,1.1309524960074093,0.23441473940970448,0.0,0.37700787889924364,0.3885773816910518
2023-01-11,1.1243385173478413,0.23579369606735,0.0,0.3757012450473972,0.3885050588852528
2023-01-12,1.1280417687609483,0.2350196082965379,0.0,0.3765755533936152,0.3884048383098469
2023-01-13,1.1314784428007938,0.23430577606064662,0.0,0.3778832823780137,0.3878109415613397
2023-01-16,1.1460933174115604,0.23131793075548535,0.0,0.38118968170088,0.3874923875436347
2023-01-17,1.1480133894497138,0.23093104755808636,0.0,0.3810698934428808,0.3879990589990329
2023-01-18,1.1581324884807274,0.2289133041972713,0.0,0.3830437421387405,0.38804295366398817
2023-01-19,1.1615079241421113,0.22824806368165163,0.0,0.3831246522923366,0.38862728402601177
2023-01-20,1.1681903491332795,0.22694241125431924,0.0,0.3838163426128689,0.3892412461328118
2023-01-30,1.200107495946843,0.22090682337349088,0.0,0.3808728090248826,0.39822036760162655
2023-01-31,1.2085875162192414,0.21935683686827,0.0,0.3791840418777982,0.4014591212539318
2023-02-01,1.2157346496253323,0.21806726880576655,0.0,0.3795624285051469,0.40237030268908663
2023-02-02,1.2034144852766269,0.22029977026194003,0.0,0.3814725758633206,0.3982276538747394
2023-02-03,1.207445552441457,0.21956429762010787,0.0,0.38298857476670684,0.3974471276131853
2023-02-06,1.2067827129848725,0.2196848958671278,0.0,0.3831989357008211,0.39711616843205116
2023-02-07,1.2040773247332113,0.22017849617346852,0.0,0.3812625768294603,0.39855892699707124
2023-02-08,1.1868651227214297,0.22337157741095415,0.0,0.3817836446662654,0.3948447779227804
2023-02-09,1.205258903030042,0.219962643685797,0.0,0.3835190256916686,0.3965183306225344
2023-02-10,1.208101183944903,0.2194451409861562,0.0,0.38442074871416404,0.3961341102996797
2023-02-13,1.230677339987822,0.21541953038556383,0.0,0.38332550284927763,0.40125496676515854
2023-02-14,1.221739819253639,0.2169954113456729,0.0,0.3836971155261988,0.39930747312812825
2023-02-15,1.236225009154344,0.21445281617274903,0.0,0.3860928842469116,0.3994542995803394
2023-02-16,1.2091530775316721,0.21925423634327823,0.0,0.38605263703038345,0.3946931266263383
2023-02-17,1.2038791936915498,0.2202147325292647,0.0,0.3811607467697582,0.39862452070097715
2023-02-20,1.2108137801497025,0.21895351620754888,0.0,0.3847049699819297,0.39634151381052135
2023-02-21,1.2475580930480963,0.2125046810354112,0.0,0.3975141518797618,0.38998116708482705
2023-02-22,1.310081065221901,0.2023630000265877,0.0,0.4166543844254326,0.38098261554797974
2023-02-23,1.3044901483365483,0.20323030800531183,0.0,0.42330040883386827,0.3734692831608199
2023-02-24,1.3343827370146661,0.1986775812383864,0.0,0.42777496680138927,0.3735474519602243
2023-02-27,1.3454852833008488,0.1970381526477485,0.0,0.43101887931505045,0.3719429680372011
2023-02-28,1.3463606697053718,0.1969100409731569,0.0,0.42794258783401656,0.37514737119282654
2023-03-01,1.3644518328750304,0.19429922570276115,0.0,0.4364990371111423,0.3692017371860965
2023-03-02,1.3486625879205716,0.19657395186226168,0.0,0.43088490064011375,0.37254114749762457
2023-03-03,1.3724059063540444,0.19317312276849075,0.0,0.4339692131001655,0.3728576641313437
2023-03-06,1.3794845934285356,0.1921818742298741,0.0,0.43447125388798474,0.37334687188214116
2023-03-07,1.3518795070593406,0.1961061864256034,0.0,0.43616163785723905,0.36773217571715755
2023-03-08,1.3605864901859541,0.19485121787450532,0.0,0.4285649312379368,0.37658385088755786
2023-03-09,1.3708748884460755,0.19338886201121075,0.0,0.43575463789154917,0.3708565000972401
2023-03-10,1.3710982181005065,0.19335736210321475,0.0,0.44406497141342893,0.3625776664833564
2023-03-13,1.3905979224212108,0.1906460022425015,0.0,0.4485239831686549,0.3608300145888436
2023-03-14,1.4277240814966508,0.18568849406701982,0.0,0.4610073675507052,0.353304138382275
2023-03-15,1.415295856297299,0.1873190919458485,0.0,0.458615977426238,0.3540649306279135
2023-03-16,1.3684792668400765,0.1937274031549605,0.0,0.4517195583176753,0.35455303852736425
2023-03-17,1.4069419459816082,0.18843132468508972,0.0,0.44880574609257595,0.36276292922233433
2023-03-20,1.3722690136908449,0.19319239303034996,0.0,0.43487879674509505,0.371928810224555
2023-03-21,1.3849242017444117,0.19142703571964792,0.0,0.431906391716356,0.37666657256399616
2023-03-22,1.3846792482305654,0.19146089968135938,0.0,0.42797633196773716,0.38056276835090347
2023-03-23,1.4207211071533283,0.1866037840231234,0.0,0.4331568048803677,0.38023941109650894
2023-03-24,1.3802195124165044,0.19207954405178007,0.0,0.419884874577123,0.38803558137109695
2023-03-27,1.3753526733661978,0.1927592389721151,0.0,0.42698895989155367,0.38025180113633117
2023-03-28,1.3618113162016157,0.19467596684082977,0.0,0.42177787990393356,0.3835461532552367
2023-03-29,1.3428987970527575,0.19741765739769068,0.0,0.4185704584942054,0.3840118841081039
2023-03-30,1.3401105465632195,0.19782840700435145,0.0,0.4203284220755034,0.3818431709201452
2023-03-31,1.3315008415807597,0.19910759825100155,0.0,0.4215583073613841,0.3793340943876143
2023-04-03,1.37297510086626,0.19309303895537777,0.0,0.42599668021345666,0.3809102808311656
2023-04-04,1.3683496405764455,0.1937457553061136,0.0,0.4245407730050689,0.3817134716888175
2023-04-06,1.36942315802263,0.19359387424055208,0.0,0.4216036891294374,0.38480243663001057
2023-04-07,1.3710154143090605,0.19336904010662703,0.0,0.42082502304255054,0.38580593685082243
2023-04-10,1.3495884299970642,0.1964390985753408,0.0,0.4175233500531312,0.38603755137152806
2023-04-11,1.340939110495558,0.19770616917747885,0.0,0.4132719518654572,0.389021878957064
2023-04-12,1.3475386732488492,0.19673790437283767,0.0,0.41712922705104966,0.3861328685761126
2023-04-13,1.319497710277285,0.20091882886300805,0.0,0.41277997626310337,0.3863011948738886
2023-04-14,1.3290620307023604,0.19947295800500076,0.0,0.41949942015936986,0.38102762183562944
2023-04-17,1.336872003565036,0.19830764196524353,0.0,0.41941999414065934,0.38227236389409713
2023-04-18,1.330531810231868,0.19925260906774755,0.0,0.4166534391028819,0.3840939518293705
2023-04-19,1.3377401820164208,0.1981789425183602,0.0,0.4178148163902911,0.3840062410913486
2023-04-20,1.3353554015633442,0.19853286572695017,0.0,0.4182642357157439,0.38320289855730594
2023-04-21,1.344638728708881,0.19716220347966096,0.0,0.4281959122367278,0.3746418842836113
2023-04-24,1.2879912414533217,0.20583364708069796,0.0,0.4133398518640142,0.38082650105528787
2023-04-25,1.283106411743384,0.2066172627694377,0.0,0.41058982712285397,0.38279291010770833
2023-04-26,1.263340130049418,0.20985000660587172,0.0,0.40556526429395484,0.3845847291001735
2023-04-27,1.2750659012731391,0.20792018229930065,0.0,0.40323410154583533,0.38884571615486396
2023-04-28,1.2886288822971368,0.20573179623580928,0.0,0.4043713800988702,0.3898968236653205
2023-05-04,1.3002717912829809,0.2038896301632036,0.0,0.4056266054826235,0.3904837643541728
2023-05-05,1.2856028862468911,0.20621603877250505,0.0,0.40039148304909494,0.3933924781784
2023-05-08,1.3376537450251895,0.19819174851660937,0.0,0.4083622416430961,0.3934460098402945
2023-05-09,1.3148938738468856,0.20162230573081552,0.0,0.4066911346083827,0.39168655966080185
2023-05-10,1.311298683284425,0.2021750940619449,0.0,0.41113025677005044,0.3866946491680047
2023-05-11,1.283989006101045,0.20647523723070704,0.0,0.4058326333743938,0.38769212939489917
2023-05-12,1.2632248612456334,0.20986915534175998,0.0,0.40183798174794677,0.38829286291029325
2023-05-15,1.292011525911659,0.2051931653235577,0.0,0.4028526340564253,0.391954200620017
2023-05-16,1.2878507740367673,0.2058560976015411,0.0,0.4009233872271142,0.3932205151713447
2023-05-17,1.3101531447532866,0.20235186680123263,0.0,0.40150872263894993,0.39613941055981744
2023-05-18,1.324883288167838,0.20010210484498803,0.0,0.4076624895134468,0.39223540564156517
2023-05-19,1.3249589424525765,0.2000906791463255,0.0,0.4056952248140339,0.3942140960396406
2023-05-22,1.3095587516283023,0.20244371190425292,0.0,0.4012370745741462,0.3963192135216009
2023-05-23,1.2912406256044286,0.20531567035558107,0.0,0.39787610522848477,0.39680822441593416
2023-05-24,1.3033770748177496,0.20340386505064445,0.0,0.39280314311567677,0.4037929918336788
2023-05-25,1.302386419609442,0.2035585834163064,0.0,0.39234128116772987,0.40410013541596373
2023-05-26,1.306485933105872,0.20291985387557143,0.0,0.39323331236100634,0.4038468337634222
2023-05-29,1.3077359577343026,0.20272588902093713,0.0,0.3948270226234662,0.4024470883555966
2023-05-30,1.320034498223593,0.20083712584262137,0.0,0.3974524900869655,0.40171038407041315
2023-05-31,1.3243609745742382,0.20018102294320672,0.0,0.3924139507698815,0.4074050262869118
2023-06-01,1.3535222774641713,0.19586817228676967,0.0,0.398158524829717,0.4059733028835134
2023-06-02,1.335175319627744,0.1985596428716554,0.0,0.40081024241590146,0.40063011471244314
2023-06-05,1.3351681116746055,0.19856071480303883,0.0,0.4022963469900821,0.39914293820687907
2023-06-06,1.3059167385936568,0.20300829815676646,0.0,0.4015974769132581,0.3953942249299754
2023-06-07,1.3109456689199328,0.20222953622079132,0.0,0.4018705368712867,0.395899926907922
2023-06-08,1.3044001365919646,0.2032443321640527,0.0,0.4003935687896218,0.39636209904632547
2023-06-09,1.3293178253691296,0.19943457431838463,0.0,0.4076439724215256,0.39292145326008976
2023-06-12,1.3356400280426668,0.19849055813701932,0.0,0.4005224471072637,0.4009869947557169
2023-06-13,1.3399304646276198,0.19785499444555898,0.0,0.40293664692342557,0.3992083586310154
2023-06-14,1.347664783205557,0.19671949429867686,0.0,0.4048876957650358,0.39839280993628734
2023-06-15,1.3455393721726037,0.19703023197921332,0.0,0.4064107571246942,0.39655901089609247
2023-06-16,1.3600101461670318,0.1949337917687659,0.0,0.41126452783223144,0.39380168039900265
2023-06-19,1.3736883959948138,0.19299277435064965,0.0,0.41567917712148517,0.3913280485278651
2023-06-20,1.3764154081058901,0.1926104089470767,0.0,0.4129843034154167,0.3944052876375066
2023-06-21,1.3683244419636762,0.1937493232642048,0.0,0.41629508858246933,0.38995558815332587
2023-06-26,1.345968040821834,0.19696748109595408,0.0,0.4134942874924011,0.3895382314116449
2023-06-27,1.3716998776250602,0.19327255105930563,0.0,0.41628177663549937,0.39044567230519495
2023-06-28,1.36828482744463,0.1937549326856518,0.0,0.41094944923527277,0.3952956180790755
2023-06-29,1.3725500654168137,0.19315283377719572,0.0,0.40505313205704524,0.401794034165759
2023-06-30,1.3783102815312742,0.19234561200675304,0.0,0.40465408243019124,0.40300030556305577
2023-07-03,1.3794234134965047,0.19219039784480552,0.0,0.40705657637449383,0.40075302578070066
2023-07-04,1.4363554687849565,0.1845726495966884,0.0,0.4300972853350565,0.3853300650682551
2023-07-05,1.4140747219278527,0.18748085269136094,0.0,0.42580510511384,0.3867140421947991
2023-07-06,1.4091070299800381,0.18814180115195966,0.0,0.4266032087069509,0.38525499014108944
2023-07-07,1.3824061618279195,0.19177571827789164,0.0,0.4193640363516607,0.3888602453704476
2023-07-10,1.4170250636933597,0.18709050490987078,0.0,0.43121053264327275,0.3816989624468564
2023-07-11,1.4278610326062808,0.18567068403878384,0.0,0.43459861170883507,0.37973070425238103
2023-07-12,1.3913796638813645,0.19053888849919054,0.0,0.43787685627772355,0.37158425522308586
2023-07-13,1.3920280874316722,0.190450133176171,0.0,0.4405195408619637,0.3690303259618653
2023-07-14,1.389063329759888,0.19085662183750796,0.0,0.437893856146907,0.37124952201558503
2023-07-17,1.4009872320252705,0.18923222751508317,0.0,0.43558113476542215,0.3751866377194947
2023-07-18,1.3813722589007815,0.19191925487724348,0.0,0.4275665964675845,0.3805141486551721
2023-07-19,1.3627335250783232,0.19454422288546502,0.0,0.4226555871052567,0.38280019000927834
2023-07-20,1.3307911796519905,0.199213775000869,0.0,0.4177632910428279,0.3830229339563031
2023-07-21,1.3266772502492836,0.19983152238912516,0.0,0.4199548074314713,0.3802136701794035
2023-07-24,1.3444370229138651,0.1971917837116257,0.0,0.4152915055790545,0.3875167107093198
2023-07-25,1.359037481618355,0.19507330608765483,0.0,0.4205977119282724,0.3843289819840728
2023-07-26,1.3382120983844816,0.19810905532567058,0.0,0.41603885343806646,0.38585209123626296
2023-07-27,1.341778457134389,0.1975824945069753,0.0,0.41759098369740505,0.3848265217956197
2023-07-28,1.3330751072075597,0.19887246652716573,0.0,0.4108052098426387,0.39032232363019564
2023-07-31,1.3414110268636197,0.1976366149726656,0.0,0.41150182234566757,0.3908615626816669
2023-08-01,1.330621880422883,0.19923912159935186,0.0,0.4117114999040563,0.38904937849659177
2023-08-02,1.3164032678954396,0.2013911246666631,0.0,0.40938551769236337,0.3892233576409736
2023-08-03,1.3147425652774092,0.20164550965184191,0.0,0.4106561259874333,0.38769836436072486
2023-08-04,1.3216843596887002,0.2005864204209662,0.0,0.41224696394036997,0.3871666156386638
2023-08-07,1.3142562330030707,0.20172012730771183,0.0,0.41548149980722343,0.3827983728850648
2023-08-08,1.3014317457203959,0.203707905165309,0.0,0.4122681520438546,0.38402394279083635
2023-08-09,1.295131166906274,0.2046989072694586,0.0,0.4150386692582487,0.38026242347229267
2023-08-10,1.2966549768611046,0.20445834810899854,0.0,0.4147037235541531,0.3808379283368483
2023-08-11,1.2690715143513247,0.2089022814225272,0.0,0.4113836681969178,0.379714050380555
2023-08-14,1.2794499828024615,0.20720773629277922,0.0,0.4140860623894056,0.3787062013178152
2023-08-15,1.2750910998859084,0.20791607333786177,0.0,0.412083122949667,0.38000080371247125
2023-08-16,1.2571007896137578,0.21089155048402164,0.0,0.40946951150571154,0.37963893801026677
2023-08-17,1.2897203904029522,0.20555768258692364,0.0,0.411556694428421,0.38288562298465534
2023-08-18,1.2729188663807705,0.20827088170207841,0.0,0.40951767184782006,0.3822114464501015
2023-08-21,1.2676305666343715,0.20913974592788498,0.0,0.4081000911422503,0.38276016292986476
2023-08-22,1.2806531849587077,0.20701306001505881,0.0,0.41153106634142816,0.381455873643513
2023-08-23,1.253999139278774,0.21141317113567548,0.0,0.40748030874957913,0.38110652011474533
2023-08-24,1.2584408844332038,0.21066697523558164,0.0,0.4058846400507829,0.38344838471363546
2023-08-25,1.2186417436720105,0.21754706501149235,0.0,0.39572824245375404,0.38672469253475367
2023-08-28,1.2347047739528692,0.21471686206216378,0.0,0.40036854102608693,0.38491459691174934
2023-08-29,1.2560092815079424,0.21107482129275712,0.0,0.4020957747930323,0.3868294039142105
2023-08-30,1.2763627483737543,0.207708925204938,0.0,0.40903363518189056,0.3832574396131714
2023-08-31,1.2656776022415757,0.24113768955128667,0.03168187321692095,0.375,0.38386231044871333
2023-09-01,1.2638929737230151,0.24147817818966033,0.0,0.37726405081357783,0.38125777099676184
2023-09-04,1.2751352185335405,0.2393491829614287,0.0,0.3765167798793678,0.3841340371592034
2023-09-05,1.2749525283484593,0.2393834797258666,0.0,0.3764274398746648,0.3841890803994686
2023-09-06,1.2955119725981188,0.23558452501930116,0.0,0.3801838573446541,0.3842316176360447
2023-09-07,1.2754794622375774,0.23928458415624188,0.0,0.37512606740677695,0.38558934843698117
2023-09-08,1.321692539253041,0.23091798104106132,0.0,0.38343454197090876,0.38564747698803
2023-09-11,1.315825316664322,0.23194763686037634,0.0,0.3791741115919356,0.3888782515476881
2023-09-12,1.3176990241327429,0.23161781797798486,0.0,0.3790508734271465,0.3893313085948687
2023-09-13,1.2963408768590239,0.23543388792987696,0.0,0.37444458508204626,0.39012152698807673
2023-09-14,1.2867685126657131,0.2371852976795943,0.0,0.3733967547650167,0.389417947555389
2023-09-15,1.278615396620801,0.2386977143619209,0.0,0.3699195946059254,0.3913826910321538
2023-09-18,1.277791024645256,0.2388517111442987,0.0,0.3715879841600001,0.38956030469570124
2023-09-19,1.256819394407824,0.24283725575793524,0.0,0.36848541742840635,0.3886773268136584
2023-09-20,1.2462188313877622,0.24490287342350547,0.0,0.3673685489917633,0.3877285775847313
2023-09-21,1.2476124105846753,0.24462931767271945,0.0,0.36754392683426707,0.3878267554930135
2023-09-22,1.2609321897148278,0.2420451910188528,0.0,0.36844260496371495,0.3895122040174323
