date,nav,cash_weight,turnover,w_600111,w_000831,w_600392,w_600118,w_600879
2024-10-25,2.168894490841888,0.5929677092845038,0.0,0.1514583081750845,0.050789988877521786,0.04939872519527487,0.049871480617017856,0.10551378785059713
2024-10-28,2.1770618643776354,0.5907431566176244,0.0,0.1521075367734413,0.05159058810745239,0.05006449951149089,0.05002352743107787,0.1054706915589132
2024-10-29,2.1748784049656456,0.5913362305579608,0.0,0.14939281988624423,0.050992362198646606,0.05171843391035747,0.05086587541907169,0.10569427802771926
2024-10-30,2.175047250986708,0.5912903259140065,0.0,0.15074314365713104,0.0500305538103831,0.050311314683650875,0.049937850235106454,0.10768681169972197
2024-10-31,2.1965235445041937,0.48844921636422656,0.10033576114299686,0.15000000000000002,0.15000000000000002,0.05482561184159819,0.049519316008129526,0.10720585578604568
2024-11-01,2.2584328143433843,0.4750596064778567,0.0,0.16049741925532002,0.16047212573697142,0.058630847837401266,0.04594627696826157,0.09939372372418893
2024-11-04,2.29637749966021,0.4672098573502831,0.0,0.15945675828728642,0.16070806840215549,0.05889596884786404,0.04616940151454163,0.10755994559786933
2024-11-05,2.371763430727008,0.4523597042348265,0.0,0.16563444422970017,0.16554556811894,0.06074592622896836,0.046932690880812,0.10878166630675302
2024-11-06,2.4034411809199807,0.4463975289081006,0.0,0.1702511366481644,0.16738894511081906,0.06017200688208374,0.048122988587791994,0.10766739386304018
2024-11-07,2.3883685159947,0.4492146822626377,0.0,0.17106735326219097,0.16389396774843715,0.05858963034550093,0.04985201059457688,0.10738235578665639
2024-11-08,2.3721147029925675,0.45229271699430473,0.0,0.1671698214376256,0.15809735173324466,0.05669392777523501,0.0544988707868428,0.11124731127274719
2024-11-11,2.3997669645672532,0.44708099572998317,0.0,0.16524354122040447,0.15817809834628893,0.057766374655289714,0.055152712334042564,0.11657827771399117
2024-11-12,2.366593008482352,0.4533479986601793,0.0,0.16319496397449054,0.16067096921579804,0.05728670917521235,0.05334356280115317,0.11215579617316672
2024-11-13,2.381513757896722,0.4505076657571737,0.0,0.16469735021246576,0.1633615288337412,0.05733965136691367,0.05371545519757845,0.11037834863212728
2024-11-14,2.3071074955386943,0.4650369374263309,0.0,0.16058631794349332,0.15633266704249235,0.05569331215648915,0.051519012660337725,0.11083175277085655
2024-11-15,2.2621425917571547,0.4742805373755252,0.0,0.15825769586376023,0.15213604407181902,0.0543433234332482,0.051455214713304095,0.10952718454234318
2024-11-18,2.2333478912329014,0.48039546738343863,0.0,0.15677736289301908,0.14815948328235565,0.0540192205965346,0.050282173851073975,0.1103662919935781
2024-11-19,2.255341563674968,0.4757107399246546,0.0,0.15798295090892067,0.1500403203027147,0.05460384078973616,0.05101025826805127,0.1106518898059226
2024-11-20,2.269236197356611,0.47279794200728653,0.0,0.158442411322043,0.15199578864226163,0.05484581231990932,0.051041328570876204,0.11087671713762325
2024-11-21,2.2630506265000023,0.47409023531124483,0.0,0.15778542543257237,0.1525073046174516,0.054658620140628694,0.05136207452741737,0.10959633997068503
2024-11-22,2.2518546496695664,0.4764473604884225,0.0,0.161103201955425,0.15418273407352054,0.05473678963434341,0.04895825049633796,0.10457166335195062
2024-11-25,2.2241410056116355,0.48238407606877565,0.0,0.1589513926580664,0.15170523969948763,0.05492883237656915,0.04857249742570087,0.10345796177140038
2024-11-26,2.215850352161,0.4841889268344831,0.0,0.1578762014919791,0.1496237716207528,0.05419986932091183,0.04945759652926767,0.10465363420260551
2024-11-27,2.2454392894454642,0.47780860034011785,0.0,0.15682575313952604,0.14987901149383723,0.053873939368579524,0.05366454536154746,0.10794815029639189
2024-11-28,2.2306768405954456,0.4809707011403115,0.0,0.15509892722842036,0.1480445065202525,0.05354648503444689,0.054939020880034786,0.10740035919653403
2024-11-29,2.248348074579724,0.533160677124548,0.05599695964733967,0.1,0.1492899630619185,0.054334392766624606,0.05598168964342444,0.10723327740348454
2024-12-02,2.262913006588574,0.5297290608894112,0.0,0.10154001993391003,0.15073077990569997,0.05499598656778752,0.05442521258822086,0.10857894011497048
2024-12-03,2.26564601450754,0.5290900582786562,0.0,0.10189735893169978,0.15299573644184133,0.05483344687162391,0.053074336063399355,0.10810906341277951
2024-12-04,2.264619469368514,0.5293298931978464,0.0,0.10216174978436317,0.154745013094883,0.055002666661324744,0.05286296505546336,0.10589771220611933
2024-12-05,2.2515097723394137,0.5324119826533409,0.0,0.10086914364945265,0.15134935501857893,0.054306494840241866,0.05329827410877871,0.10776474972960705
2024-12-06,2.2542302381381027,0.531769453525164,0.0,0.10114198415851221,0.15135957871384695,0.054579357986948566,0.052833697034728934,0.10831592858079932
2024-12-09,2.2374186559282636,0.53576507851065,0.0,0.10062099568261341,0.14977631297686664,0.0540640375129309,0.05213087297717954,0.10764270233975942
2024-12-10,2.261285892170311,0.5301102288769401,0.0,0.09990860580476248,0.14910876937158604,0.05354159906956338,0.05674959290428071,0.11058120397286715
2024-12-11,2.2637889737480887,0.529524083629534,0.0,0.10006007377907158,0.1486077910497983,0.054060065548286615,0.057175992853814035,0.11057199313949552
2024-12-12,2.2622205394665786,0.529891211286259,0.0,0.09986732808375332,0.1481342384724391,0.05380851218554449,0.05719750473772038,0.1111012052342837
2024-12-13,2.232370041204265,0.5369767376057141,0.0,0.0986792928588934,0.14641450655790997,0.05306352668135849,0.05720909573178429,0.1076568405643398
2024-12-16,2.2180162202635247,0.5404517653672422,0.0,0.09793662101757344,0.14437263744075826,0.05257167468872632,0.0570061180029022,0.10766118348279764
2024-12-17,2.201001887103319,0.5446296020364698,0.0,0.09851409092291355,0.14459974368453826,0.05268099451499277,0.05329154101263801,0.10628402782844756
2024-12-18,2.20781257159122,0.5429495226538401,0.0,0.0984787720416265,0.14405521517689393,0.05222232674164355,0.05448318923631982,0.10781097414967611
2024-12-19,2.2090598069235536,0.5426429733127109,0.0,0.0989152867741586,0.14431831671504766,0.052291505229470556,0.054545255210819606,0.10728666275779268
2024-12-20,2.210837402656546,0.5422066681223157,0.0,0.09816522768269144,0.14439894122538072,0.052249460908863364,0.05439009573032589,0.10858960633042292
2024-12-23,2.193303423545826,0.5465412441278461,0.0,0.09782351248258073,0.14287715423065012,0.05152438204885053,0.05422654591466077,0.1070071611954117
2024-12-24,2.2023573085861425,0.5442944145262945,0.0,0.09795984776482976,0.143474300982262,0.05220323678982683,0.05433881561585542,0.1077293843209316
2024-12-25,2.181439418982532,0.5495136703882031,0.0,0.09722293033485917,0.1415116025153239,0.051504865879886695,0.05418305402540876,0.10606387685631846
2024-12-26,2.1887889497077966,0.5476685095722138,0.0,0.09743830008437439,0.14272489822352388,0.051481287922644677,0.054394602687733766,0.1062924015095094
2024-12-27,2.1938363106398344,0.5464084881998279,0.0,0.0970789789601451,0.142941542016237,0.051760236332644656,0.054362928317178406,0.10744782617396685
2024-12-30,2.1934676414842125,0.5465003263250683,0.0,0.09772607710441836,0.14331245057648304,0.051768935983490943,0.052876272696686065,0.10781593731385328
2024-12-31,2.1614043052577347,0.5455637104948223,0.009038657984362902,0.09661436529722132,0.15000000000000002,0.05067093009075192,0.051762719945107956,0.10538827417209641
2025-01-02,2.1322180033379756,0.553031514981061,0.0,0.09455331981098554,0.14744227383734196,0.05029123711205823,0.05145184059441227,0.10322981366414107
2025-01-03,2.118159686336582,0.556702008947836,0.0,0.0944343576031437,0.1475471482731376,0.05011054028414635,0.05007011138437506,0.1011358335073613
2025-01-06,2.1376400688570705,0.551628765681945,0.0,0.09583914726672493,0.151126466333513,0.051285220339823086,0.04978649076330037,0.10033390961469364
2025-01-07,2.1548051548686273,0.5472345144486094,0.0,0.09805684493732578,0.15303592220973272,0.05148356340060245,0.04994184241583506,0.10024731258789459
2025-01-08,2.1325598330887257,0.5529428691095644,0.0,0.09708698682557564,0.15072715272360376,0.05058978061977226,0.049520468352459365,0.09913274236902452
2025-01-09,2.142469409140566,0.5503853392842204,0.0,0.09719146450990887,0.15132568260039464,0.05111875389319939,0.05022939371836674,0.0997493659939099
2025-01-10,2.1393560745880578,0.5511862969716019,0.0,0.09724051401544859,0.15262721406966415,0.051396899147214486,0.049209791977607574,0.09833928381846328
2025-01-13,2.1476867510823734,0.5490482967600459,0.0,0.09764559628592441,0.15456641434329232,0.05170494404720075,0.04955359411225953,0.09748115445127714
2025-01-14,2.182996182161689,0.5401675744060255,0.0,0.09955211095719353,0.15688795593836752,0.05396367825859293,0.050593195700511996,0.09883548473930853
2025-01-15,2.1684904370030815,0.5437809328251226,0.0,0.0993521346428449,0.15580386222504353,0.054173896800417176,0.04892689467533755,0.09796227883123415
2025-01-16,2.1680973241865633,0.5438795295309473,0.0,0.0993701488699005,0.1550318787350635,0.05488740411485334,0.04908709417984385,0.09774394456939156
2025-01-17,2.175962311856827,0.5419136839965089,0.0,0.09937431978427666,0.15622566807874688,0.05438852521206709,0.049060450766724606,0.09903735216167585
2025-01-20,2.158119372248644,0.5463941280631052,0.0,0.09758570563547786,0.15312247869167064,0.053878783659076446,0.04963710504953747,0.09938179890113241
2025-01-21,2.148161194837087,0.5489270337300368,0.0,0.0969339452004404,0.15173238880121617,0.053469062604260625,0.0498099318030833,0.09912763786096274
2025-01-22,2.142662716256237,0.55033568452445,0.0,0.09672145878795835,0.15136601244654838,0.05335197513750646,0.049440098643698374,0.09878477045983837
2025-01-23,2.1453106555395527,0.5496564097190508,0.0,0.09766161265119382,0.15193400022558953,0.05333692030070642,0.04874821587266703,0.09866284123079246
2025-01-24,2.152806902388757,0.5477424618749922,0.0,0.09842330042099962,0.15167359283597454,0.05385987947742773,0.048673722565971675,0.09962704282463426
2025-01-27,2.133084295967771,0.5523037161589571,0.000502922494237612,0.09710939798686387,0.15000000000000002,0.05323390296825031,0.04860462176910664,0.09874836111682209
2025-02-05,2.159287161686468,0.5456015320459613,0.0,0.09858555784293362,0.1534469361288929,0.05369821302343571,0.04945828968352336,0.09920947127525313
2025-02-06,2.2139453057039176,0.5321316567794502,0.0,0.10409734675165126,0.15883209056648398,0.05483361914323686,0.05010821110649588,0.09999707565268183
2025-02-07,2.208373692584031,0.5334741975506864,0.0,0.10297268939691787,0.15765625322070306,0.05467588275354414,0.05016034742991852,0.10106062964823001
2025-02-10,2.215132644085622,0.5318464276569861,0.0,0.10332771361892353,0.15769911992566488,0.05426307279687135,0.05084044137983167,0.10202322462172243
2025-02-11,2.217756189490722,0.5312172677619038,0.0,0.10249248851252758,0.1580881934632615,0.053953192563168904,0.05153848942708763,0.10271036827205067
2025-02-12,2.2236788426138685,0.5298023981549774,0.0,0.10186395898707394,0.15641456468283704,0.05410353197115596,0.051235230469246926,0.10658031573470869
2025-02-13,2.2043461527408255,0.5344489031718004,0.0,0.10123300900689496,0.15441688263623907,0.053935357912157755,0.05077293378144359,0.10519291349146428
2025-02-14,2.205339517457508,0.5342081680473093,0.0,0.10150109993018144,0.15461044962092474,0.05381223476137812,0.05095462618278736,0.10491342145741908
2025-02-17,2.205268804963891,0.5342252975653019,0.0,0.10213175457244693,0.1543522768703921,0.05302330520052376,0.05077028830354231,0.105497077487793
2025-02-18,2.182008129880546,0.5399202539212391,0.0,0.10154469646536692,0.15254054508517995,0.0521402059621436,0.05016498954583465,0.10368930902023585
2025-02-19,2.2075213348806217,0.5336801800862424,0.0,0.10243045748928638,0.15603481068977543,0.05331475944287874,0.050309762498154345,0.10423002979366272
2025-02-20,2.232006679353232,0.5278256532299864,0.0,0.1028564951916894,0.1595746534213357,0.053608722526056696,0.05063983010852358,0.10549464552240821
2025-02-21,2.224546278006127,0.529595808004165,0.0,0.10235734954199877,0.15744914326098197,0.05354357010073987,0.05097558369439376,0.10607854539772076
2025-02-24,2.22965936979399,0.528381330127644,0.0,0.10176802953568158,0.15724422944969785,0.053225281605652944,0.05159443516279641,0.10778669411852729
2025-02-25,2.2191541536981076,0.5308826255174981,0.0,0.10109190661075074,0.15553065606133623,0.05308438991138559,0.05122881039131488,0.1081816115077145
2025-02-26,2.2206064929590585,0.5305354133110848,0.0,0.10107029440648488,0.15521988427757083,0.05339319360891172,0.05132458637881963,0.10845662801712816
2025-02-27,2.209752334332216,0.5331413684870417,0.0,0.10058283120110699,0.155299563305045,0.053408879087096184,0.05077863337600896,0.10678872454370117
2025-02-28,2.1923257757921824,0.5378146703516329,0.00043565337143541827,0.1,0.1549987888057691,0.052888951429293785,0.04992887852081755,0.1043687108924866
2025-03-03,2.212079047557818,0.5330121297938124,0.0,0.1018649423275304,0.15613296487901027,0.05428869113023375,0.049297627918539755,0.10540364395087341
2025-03-04,2.2296256969214086,0.5288174450263439,0.0,0.10146048026021103,0.15641371726087924,0.05479009713824953,0.05027082332712262,0.10824743698719369
2025-03-05,2.224801836622963,0.5299640376963948,0.0,0.10017671253249362,0.15435331208234712,0.053880270782695014,0.05222321054837269,0.10940245635769669
2025-03-06,2.2323405269064884,0.5281743310215192,0.0,0.10067590896494275,0.15502777627852765,0.05399121516753617,0.05252451357366398,0.10960625499381016
2025-03-07,2.2463237212258758,0.524886485981466,0.0,0.10101290549837627,0.15824754296308532,0.05443132828435702,0.05181414967259949,0.10960758760011587
2025-03-10,2.2448212950791446,0.5252377848498138,0.0,0.10090517716292445,0.15695758785895714,0.05505030124872402,0.05194017560446312,0.10990897327511745
2025-03-11,2.302438773001698,0.5120939493534974,0.0,0.1023545919130457,0.16835293758789352,0.05637052637784158,0.051335076528100626,0.10949291823962112
2025-03-12,2.282578126203661,0.5165496641168897,0.0,0.1007017669280727,0.16488593817989625,0.05647906681182857,0.0513864610864771,0.1099971028768357
2025-03-13,2.2790551616975003,0.5173481468227658,0.0,0.10003710162671861,0.16544635236821797,0.05608821180556124,0.05124995348616012,0.10983023389057635
2025-03-14,2.2829944760782475,0.5164554609157317,0.0,0.10089890579614241,0.16572005224042827,0.05594369788337008,0.05134116169891887,0.1096407214654087
2025-03-17,2.2714511267272863,0.5190800499898324,0.0,0.10136834688744163,0.16329229614817264,0.05546038194229843,0.05127707818105678,0.10952184685119822
2025-03-18,2.273598295523848,0.5185898347708774,0.0,0.10166212545714658,0.16538404025806985,0.05545593638353417,0.05061535173222478,0.10829271139814724
2025-03-19,2.278772311361029,0.5174123621446178,0.0,0.10134493751805543,0.16791145906400853,0.054708336497395024,0.050014501027974195,0.10860840374794897
2025-03-20,2.2715229043156655,0.5190636476396322,0.0,0.10028218282320829,0.16614823755559568,0.054403188411119165,0.05024633777722939,0.10985640579321528
2025-03-21,2.243728030009184,0.5254937089707056,0.0,0.0984546052886899,0.16158577810361627,0.05371719571329951,0.050558047058196526,0.11019066486549224
2025-03-24,2.23748456098912,0.5269600447610838,0.0,0.0992570618441264,0.16193292982611102,0.05376967914754639,0.0499842774027005,0.10809600701843185
2025-03-25,2.242289456170089,0.5258308472024599,0.0,0.09992203249596779,0.16241404642996018,0.05380025882483179,0.04925530425740166,0.10877751078937872
2025-03-26,2.2513498087410113,0.5237146887761577,0.0,0.10157411509156261,0.16475026165705947,0.05401938477550811,0.048965998178722894,0.1069755515209892
2025-03-27,2.2389396582426957,0.52661757098737,0.0,0.10196133176350108,0.16498960078711256,0.05354004291887375,0.04898096547452305,0.10391048806861947
2025-03-28,2.2520185433258066,0.5235591722392322,0.0,0.10084485498130119,0.1714007053508381,0.053229102287076537,0.0481137468170786,0.10285241832447337
2025-03-31,2.2198426469505863,0.5311495586238808,1.5674892032691012e-06,0.1,0.16546793427285797,0.05233152999560395,0.048552488828658105,0.10249848827899913
2025-04-01,2.231239417315189,0.5284365420368128,0.0,0.10019481524365582,0.16561101042910525,0.052650318827907515,0.04929704947558295,0.10381026398693574
2025-04-02,2.2315987545790477,0.5283514519457967,0.0,0.09973775434363116,0.1682886102700042,0.05210467930777326,0.0487561569499391,0.10276134718285555
2025-04-03,2.237249502381611,0.527016964753874,0.0,0.10023352420312977,0.16910852492960884,0.05231404232395166,0.048596348108246,0.10273059568118965
2025-04-07,2.198317810952823,0.5363503112551433,0.0,0.10147151320369079,0.17400392544687335,0.049473026710246934,0.04451314580092059,0.09418807758312508
2025-04-08,2.2386396727940947,0.5266896930628637,0.0,0.10478645556203663,0.17957919020345783,0.05101589438193801,0.044865541720606895,0.0930632250690969
2025-04-09,2.2769801918345354,0.5178211239476397,0.0,0.1088559093936132,0.17844121827805934,0.051592660807642236,0.046397537655927745,0.09689154991711782
2025-04-10,2.267690841438521,0.5199423222057569,0.0,0.10782653325132431,0.17712508622782097,0.05141955926260889,0.04662377065040443,0.09706272840208464
2025-04-11,2.263030027065429,0.5210131673202858,0.0,0.10704855948459834,0.1752847216853937,0.0503215943159606,0.047825266699725026,0.09850669049403653
2025-04-14,2.255978735896183,0.5226416470073193,0.0,0.10590019893850726,0.17444362762346,0.050720405320721716,0.04759298750693063,0.09870113360306111
2025-04-15,2.2393324332211266,0.5265267562111186,0.0,0.10519344332378049,0.171905282647497,0.050464805572370715,0.048074974694748605,0.09783473755048465
2025-04-16,2.2357233810578387,0.5273767104338245,0.0,0.10659557227378787,0.1717675099740011,0.049717641826705315,0.048152580490211545,0.09638998500146967
2025-04-17,2.2269944569129065,0.5294438153998431,0.0,0.10568786738810229,0.17030415086556863,0.04956997815350987,0.04834131927273391,0.09665286892024212
2025-04-18,2.210240749453966,0.5334570193014296,0.0,0.10439660146167659,0.16676435713270163,0.04935406333698514,0.04841086295608615,0.09761709581112084
2025-04-21,2.2153719864182713,0.5322214279907653,0.0,0.10424362979752912,0.16643048415415476,0.04958408353894426,0.048743030399175075,0.09877734411943141
2025-04-22,2.202169801984284,0.535412138101186,0.0,0.10303661802695761,0.16437164188597175,0.04973288771195588,0.04877452204141098,0.09867219223251769
2025-04-23,2.21198395956243,0.533036614956065,0.0,0.10409191045779598,0.16558360846548945,0.05015268896066751,0.0486693629014976,0.0984658142584844
2025-04-24,2.19406815721237,0.5373891591591727,0.0,0.10269953168485199,0.16275701012840746,0.049966195676703025,0.04861816514308807,0.09856993820777671
2025-04-25,2.195062884600867,0.537145632780659,0.0,0.10328056464672922,0.16284186642820717,0.04999319838520363,0.04844666397912668,0.09829207378007444
2025-04-28,2.202676774479268,0.5352889065718744,0.0,0.10417436669231732,0.1665467049420451,0.050018285515405464,0.04764615290701879,0.09632558337133884
2025-04-29,2.194237474093801,0.5373476918806225,0.0,0.10376785085907325,0.1654947635571509,0.05070730537747615,0.047735952409990144,0.09494643591568716
2025-04-30,2.194737222081469,0.5573295847264275,0.21756096990022794,0.1,0.05,0.15000000000000002,0.04788284075251781,0.09478757452105473
2025-05-06,2.25138809530969,0.543305699765656,0.0,0.10286446806349614,0.051960080959085,0.16093301447428052,0.047625018660258714,0.09331171807722367
2025-05-07,2.265372458620831,0.5399518211283381,0.0,0.10076726420701307,0.05087855455800587,0.16246935911872526,0.048453213547040366,0.09747978744087742
2025-05-08,2.283688588543247,0.5356211835110872,0.0,0.1000833961425637,0.050562896024716565,0.16493055195369727,0.048854603282660315,0.0999473690852749
2025-05-09,2.2701507102805967,0.538815321391199,0.0,0.10122220018347589,0.05064751830903717,0.16268838529229274,0.04822479635225468,0.09840177847174054
2025-05-12,2.2920032808102744,0.5336781124213192,0.0,0.10100037780512441,0.050686380357888444,0.16391549964741225,0.04957184942013498,0.10114778034812064
2025-05-13,2.2920025144795404,0.5336782908565247,0.0,0.09930743656454712,0.04975031791171603,0.1612762362028781,0.04858794227390738,0.1073997761904266
2025-05-14,2.2989062105427065,0.5320756362120302,0.0,0.10016191885827622,0.050947270249197756,0.1664701855641098,0.047942628596161885,0.10240236052022413
2025-05-15,2.321655088931169,0.5268620607764026,0.0,0.10011806394566485,0.052069064067766964,0.17581000019203105,0.04660746916406014,0.09853334185407438
2025-05-16,2.2993334039565734,0.5319767818192406,0.0,0.09932010129903973,0.05182500975773978,0.16990097204632493,0.047042097049070815,0.09993503802858417
2025-05-19,2.287875421531014,0.5346409918367647,0.0,0.09787328116617665,0.05114678827012875,0.1661595102902969,0.048066248981679785,0.10211317945495316
2025-05-20,2.287923059651306,0.5346298597789035,0.0,0.09803670608716243,0.05256003246522687,0.16685184644733453,0.04804732674764066,0.09987422847373195
2025-05-21,2.274221928593167,0.5378507564224235,0.0,0.09829441245366367,0.0513301282248904,0.1637971226612207,0.04858920101379319,0.10013837922400853
2025-05-22,2.2595641326109757,0.5413397951014883,0.0,0.09738230849436616,0.05029331070101625,0.1616188436313752,0.04857776502864896,0.10078797704310508
2025-05-23,2.2544612590576647,0.5425650938342476,0.0,0.09701501369369034,0.05145242095081721,0.16198466075046286,0.04766922323367504,0.09931358753710692
2025-05-26,2.2652028095849475,0.5399922600265636,0.0,0.09739058229480523,0.05214006157443651,0.16276263693098392,0.047968110685493975,0.09974634848771667
2025-05-27,2.2588963053797917,0.5414998385065934,0.0,0.09695022919205792,0.05170952162349894,0.16011620414541514,0.04969938100055767,0.10002482553187693
2025-05-28,2.247285585818376,0.5442975259955036,0.0,0.09656673973219385,0.05152280512268724,0.15938502164026278,0.04882493500768597,0.09940297250166662
2025-05-29,2.2643822794334834,0.5401879336700706,0.0,0.09709150718470448,0.05232981543183824,0.16099373969687683,0.04916249524050618,0.1002345087760037
2025-05-30,2.263362433222406,0.5431195030002658,0.0026896201453975657,0.09688410752311934,0.05,0.15937782213782753,0.05,0.10061856733878728
2025-06-03,2.2856645293170867,0.5378200799259505,0.0,0.09751221808105068,0.050521090579154035,0.1633945644058932,0.04910012704311623,0.10165191996483536
2025-06-04,2.3140455871580374,0.5312238819594491,0.0,0.09815669880188352,0.05159132640752149,0.1700586165792177,0.048674864243486105,0.10029461200844204
2025-06-05,2.3237836604659527,0.52899772933025,0.0,0.0973788171542627,0.05075666965030968,0.17455239648285553,0.04877041611295797,0.0995439712693641
2025-06-06,2.320507961926124,0.5297444783688103,0.0,0.097720203639418,0.0505402585356798,0.1735639574883994,0.048415800084728546,0.100015301882964
2025-06-09,2.340394380649203,0.525243219691989,0.0,0.09976098195526117,0.05259564992017045,0.17494599443428863,0.04817935240004295,0.09927480159824777
2025-06-10,2.333400688315636,0.5268174840252482,0.0,0.09977607093849401,0.052223322249376654,0.1745152180613082,0.04841148980816143,0.09825641491741142
2025-06-11,2.3571348402687025,0.5215129227401747,0.0,0.10214410144979351,0.052945254513616875,0.1788362849160284,0.04740292901775006,0.09715850736263651
2025-06-12,2.3472679034099584,0.5237051459083188,0.0,0.10184771701607173,0.05231348414594227,0.1787741951166492,0.04699168306084102,0.09636777475217695
2025-06-13,2.3434213955850955,0.52456475909844,0.0,0.10092447010649118,0.05115853976677909,0.17770900476212984,0.047261004456729254,0.09838222180943061
2025-06-16,2.362073186998525,0.5204226044338875,0.0,0.10161001417058296,0.0523110279919038,0.1800798788412469,0.04688781432783397,0.09868866023454478
2025-06-17,2.363334630752719,0.5201448258089896,0.0,0.10039445525428874,0.05130730619697202,0.18213925428064953,0.04705335724299874,0.09896080121610133
2025-06-18,2.340886114014987,0.5251328855690567,0.0,0.09965916650806897,0.050585729894481006,0.17708540955552185,0.047189755678782745,0.10034705279408872
2025-06-19,2.321997855863816,0.5294045714714573,0.0,0.0982281219390347,0.049601020586600965,0.1745495247541909,0.04683303739772421,0.10138372385099198
2025-06-20,2.312242284882228,0.5316381799080533,0.0,0.09782394534340567,0.04931883818961435,0.1737713188708675,0.04685355729747043,0.10059416039058877
2025-06-23,2.3206440097497474,0.5297134220831173,0.0,0.09791838646486348,0.04929870700435106,0.17341658563041784,0.04754844453367877,0.10210445428357148
2025-06-24,2.3255233617762103,0.5286019912964098,0.0,0.09881174937769764,0.04955456912247311,0.17360036271970755,0.04743107344734564,0.10200025403636623
2025-06-25,2.340628079229918,0.5251907771035824,0.0,0.09934667998906353,0.049577481327615976,0.17275212236710727,0.04796463110381228,0.10516830810881857
2025-06-26,2.3311090234508915,0.5273353873520032,0.0,0.09829078791252446,0.04932112917721033,0.17004303481839547,0.048863054189475466,0.10614660655039102
2025-06-27,2.341975562571098,0.524888602377937,0.0,0.09831965870333703,0.05016260988643246,0.17156515115463553,0.04842654428087039,0.10663743359678762
2025-06-30,2.3792439417564664,0.5298646111915136,0.013204664690759878,0.09876717344352903,0.05,0.17222092655730428,0.04914728880765299,0.1
2025-07-01,2.371146144545434,0.5316741732805489,0.0,0.09894482441424614,0.0500039844250795,0.17186917566277918,0.0487971175934058,0.09871072462394051
2025-07-02,2.3573699865811495,0.5347812067281349,0.0,0.09839894431567034,0.04961123336787166,0.17098275183831607,0.04857860626842691,0.0976472574815801
2025-07-03,2.3590167448994896,0.5344078921246775,0.0,0.0985308471009335,0.049744231361986295,0.17045850438592505,0.04956869823081562,0.09728982679566205
2025-07-04,2.3448349268745132,0.5376400494890876,0.0,0.0982791901000697,0.04918781653840617,0.1683665285135911,0.04932720544950181,0.09719920990934361
2025-07-07,2.3517944726497384,0.5360490386339605,0.0,0.0979883574910948,0.0490983058288458,0.16922206654088168,0.048989731809171475,0.09865249969604577
2025-07-08,2.370452349648358,0.5318297861231288,0.0,0.09909355868846366,0.049518155587346666,0.1732626000543132,0.048707766213101106,0.09758813333364655
2025-07-09,2.353972413905489,0.5355530755931661,0.0,0.09842035385670896,0.04891288802392072,0.17150004216493495,0.04840521700511324,0.09720842335615593
2025-07-10,2.4073442405201995,0.523679640372553,0.0,0.10590934253888643,0.05066203873134642,0.17748459562868227,0.04740008339987078,0.09486429932866113
2025-07-11,2.48741707655385,0.5068217863467989,0.0,0.1127347789747672,0.053932961135070706,0.18892267779325472,0.04559439860874121,0.09199339714136727
2025-07-14,2.479373192245124,0.5084660792782811,0.0,0.1137494330287836,0.051928201893356146,0.1883798988400571,0.04564324066581738,0.09183314629370459
2025-07-15,2.4687182336526177,0.5106606128409019,0.0,0.11086683297904405,0.05039033038678369,0.19151433006634813,0.045259770260916245,0.09130812346600602
2025-07-16,2.492978867193561,0.5056910761332468,0.0,0.1099397735844374,0.049992482361603495,0.19859035081167734,0.045640488478557416,0.09014582863047756
2025-07-17,2.5167081817136805,0.5009230610400496,0.0,0.11251323348657861,0.049704432240384205,0.2005131003930066,0.04524269449259652,0.09110347834738443
2025-07-18,2.5836245719139415,0.4879490541439804,0.0,0.12040518117120588,0.0511210871613286,0.2066569440585867,0.04441953681477879,0.08944819665011963
2025-07-21,2.659767925503049,0.4739801371543042,0.0,0.12435931274715997,0.05082222635047683,0.22073109558473858,0.04296318070869061,0.08714404745462986
2025-07-22,2.66722647557187,0.4726547136790312,0.0,0.12163422645976357,0.049975875048533465,0.22632096501323284,0.04319609959656687,0.08621812020287203
2025-07-23,2.6896299542838253,0.4687177000392374,0.0,0.12276747236754301,0.049143027007874915,0.23307705927095843,0.042486175410324845,0.08380856590406136
2025-07-24,2.758400928948661,0.45703188136941697,0.0,0.13047995935331516,0.05085668339335371,0.23696156291336978,0.041961282384746536,0.08270863058579783
2025-07-25,2.815552129933287,0.44775486581327306,0.0,0.1282011714868039,0.05333560557398946,0.24888734592093284,0.04135674532546872,0.08046426587953204
2025-07-28,2.9134439554329594,0.43271028563211467,0.0,0.12977319385110836,0.05187154178547976,0.26456626602828615,0.040585495718408846,0.08049321698460223
2025-07-29,2.890709644794634,0.4361133842683521,0.0,0.12873122897932135,0.05141310640949573,0.2609197392989389,0.04114546733238869,0.08167707371150323
2025-07-30,2.820347414368669,0.4469935723896463,0.0,0.13247972352720844,0.050802923090467196,0.24564200246280032,0.04230262067018234,0.08177915785969535
2025-07-31,2.7816611092527466,0.6256302820629835,0.17249826777538524,0.05,0.05,0.15000000000000002,0.04253035784145386,0.08183936009556253
2025-08-01,2.7419568346535015,0.6346895773088808,0.0,0.048689627919655094,0.049142631867034096,0.14336282803561531,0.04283268973043245,0.08128264513838225
2025-08-04,2.7791208536988385,0.6262021394532761,0.0,0.04843995803715527,0.0486509474492651,0.14495029800436832,0.0435414020456328,0.0882152550103025
