quant_rank,code,stock_name,industry,industry_source,industry_update_date,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
97,000668,荣丰控股,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.22,0.9936,0.968,187.8238,21.95,19.0,16.42,12.87,1.5848,3.4498,STRONG,1.45,7.1323,45.9019,99275305.75,57.8716,HARD_REJECT,price_too_high,,price_too_high
98,002500,山西证券,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,5.3,0.2056,0.116,7.7236,5.28,5.36,5.62,5.97,1.6766,-0.4336,WEAK,0.17,5.9766,-11.1239,195505900.55,57.7939,SECONDARY_RESEARCH,,,
99,002032,苏 泊 尔,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,42.45,0.02,0.064,7.197,41.6,45.09,44.73,47.29,-0.0348,-0.4573,WEAK,1.28,-0.7661,-10.8903,75110948.7,57.7671,SECONDARY_RESEARCH,,,
100,000799,酒鬼酒,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,39.66,0.036,0.04,5.2269,40.43,41.95,45.88,52.27,-1.2904,-0.7785,NONE,2.28,3.916,-12.8614,625367260.8,57.7055,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
101,000048,京基智农,A03畜牧业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.1,0.9888,1.0,92.185,20.98,16.74,17.5,16.64,7.2992,3.2741,MEDIUM,1.7,21.5856,52.0597,662540487.65,57.7,HARD_REJECT,price_too_high,,price_too_high
102,000938,紫光股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,38.41,1.0,1.0,64.2857,29.32,29.6,27.62,26.92,7.5315,2.2193,MEDIUM,2.43,50.2079,31.579,7001190531.8,57.7,HARD_REJECT,price_too_high,,price_too_high
103,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,89.52,1.0,1.0,81.2513,68.43,68.68,65.47,63.62,7.6904,1.763,MEDIUM,5.42,53.4609,26.5583,6956960184.0,57.7,HARD_REJECT,price_too_high,,price_too_high
104,001270,铖昌科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,166.3,1.0,1.0,361.688,143.14,143.46,133.89,88.64,5.1821,2.6499,MEDIUM,14.28,27.1855,30.0734,1971964811.25,57.7,HARD_REJECT,price_too_high,,price_too_high
105,000050,深天马Ａ,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.75,0.1016,0.056,5.4422,9.02,8.34,8.81,9.1,-0.1162,-0.0679,NONE,0.78,-0.1359,-10.9476,913701902.55,57.4916,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
106,002511,中顺洁柔,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.98,0.1384,0.104,6.079,6.88,7.56,8.02,8.08,0.5041,-1.5556,WEAK,0.2,1.9436,-19.725,78880944.6,57.3673,SECONDARY_RESEARCH,,,
107,000012,南  玻Ａ,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.17,0.0184,0.092,14.5604,4.59,4.33,4.49,4.62,0.1199,-0.3107,NONE,0.34,0.895,-12.5835,493382521.0,57.1897,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
108,000066,中国长城,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.45,0.9792,0.928,42.1784,18.25,18.61,17.32,16.52,4.3184,1.9595,MEDIUM,1.4,22.6534,21.947,4762316416.9,57.16,HARD_REJECT,price_too_high,,price_too_high
109,002396,星网锐捷,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,27.47,0.8728,0.44,57.6018,21.48,24.89,26.85,27.52,10.638,-0.0248,MEDIUM,1.78,52.4105,-7.8444,1215293555.4,57.1566,HARD_REJECT,price_too_high,,price_too_high
110,000620,盈新发展,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.63,0.9768,0.98,128.3019,3.24,3.07,3.1,2.65,2.498,1.6124,MEDIUM,0.29,20.0938,23.8348,1374940793.15,57.0929,HARD_REJECT,price_too_high,,price_too_high
111,000576,甘化科工,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.13,0.144,0.064,9.5238,7.1,8.04,9.25,10.02,0.233,-2.1619,WEAK,0.43,-0.3194,-30.0079,94389384.65,56.91,SECONDARY_RESEARCH,,,
112,002920,德赛西威,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,88.98,0.0584,0.08,13.2061,84.82,97.29,108.2,113.08,-1.5718,-1.616,NONE,3.79,2.7837,-20.2919,821920588.1,56.8492,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
113,000759,中百集团,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.66,0.7592,0.356,35.3659,6.27,5.75,6.19,6.95,2.2429,1.2046,MEDIUM,0.51,24.3495,16.0002,624729099.9,56.735,HARD_REJECT,price_too_high,,price_too_high
114,000001,平安银行,J66货币金融服务,baostock.query_stock_industry,2026-07-06,2026-07-10,10.45,0.1352,0.036,3.9801,10.53,10.89,10.94,11.42,-1.5198,-0.4572,NONE,0.23,-8.833,-10.0345,1181144218.1,56.7133,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
115,002594,比亚迪,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,90.0,0.02,0.1,15.0895,85.72,93.81,95.27,117.24,-1.0236,-1.1534,NONE,3.38,-1.0882,-18.1028,4353500681.0,56.6809,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
116,002793,罗欣药业,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.6,0.244,0.152,21.0526,4.19,4.64,4.76,5.07,3.0023,-0.7739,WEAK,0.29,11.4342,-11.8784,140222817.65,56.6421,SECONDARY_RESEARCH,,,
117,002236,大华股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.29,0.4712,0.304,10.4792,16.47,17.36,17.94,18.23,0.7708,-0.1984,WEAK,0.63,7.8432,-6.7501,703210612.55,56.6093,SECONDARY_RESEARCH,,,
118,002349,精华制药,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.57,0.1496,0.092,8.0592,6.42,6.92,7.25,7.43,0.0311,-1.3687,WEAK,0.24,2.4806,-16.3641,57941897.25,56.455,SECONDARY_RESEARCH,,,
119,002439,启明星辰,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.38,0.0464,0.132,7.9903,12.97,14.39,14.29,14.91,-0.6167,-0.0613,NONE,0.58,2.4905,-10.6049,397586477.65,56.417,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
120,002044,美年健康,Q84卫生,baostock.query_stock_industry,2026-07-06,2026-07-10,4.64,0.1512,0.016,5.6948,5.03,5.42,5.98,5.62,-2.9261,-1.3447,NONE,0.25,-5.8376,-16.2208,661571762.45,56.3942,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
121,000919,金陵药业,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.13,0.0328,0.072,6.0554,6.07,6.65,7.11,7.15,-0.1892,-2.5455,WEAK,0.23,0.1792,-19.882,65382008.15,56.372,SECONDARY_RESEARCH,,,
122,000739,普洛药业,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.0,0.5728,0.816,27.2085,17.05,17.2,17.59,16.69,3.5223,0.1203,MEDIUM,0.84,15.4964,-1.5178,206512412.8,56.179,SECONDARY_RESEARCH,,,
123,000651,格力电器,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,38.25,0.4768,0.224,4.1667,37.74,38.4,38.45,40.68,0.1699,0.2384,WEAK,0.79,-1.9602,-1.5005,1880311853.6,56.1539,SECONDARY_RESEARCH,,,
124,000768,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,20.49,0.0392,0.056,2.9131,20.65,22.25,25.12,25.73,-0.2247,-1.5104,NONE,0.6,-2.7064,-21.979,614152642.55,56.1315,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
125,002352,顺丰控股,G60邮政业,baostock.query_stock_industry,2026-07-06,2026-07-10,32.03,0.008,0.04,3.926,32.12,34.75,36.28,39.44,-1.5917,-1.2008,NONE,0.84,-8.0105,-17.7959,835235301.5,56.0194,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
126,000538,云南白药,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,48.82,0.0336,0.068,3.8723,48.59,50.74,53.46,55.19,-0.4752,-1.0665,NONE,1.2,-4.7332,-15.2322,459284720.25,55.986,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
127,000983,山西焦煤,B06煤炭开采和洗选业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.12,0.012,0.028,5.5172,6.35,6.67,6.84,6.94,-4.5581,-0.3608,NONE,0.24,-15.9552,-10.2799,553252412.35,55.9765,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
128,002061,浙江交科,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.51,0.0288,0.06,6.3636,3.49,3.67,3.86,4.0,0.1005,-0.8245,WEAK,0.1,-3.2662,-13.9698,55457799.75,55.9425,SECONDARY_RESEARCH,,,
129,002399,海普瑞,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.54,0.0952,0.092,10.289,9.21,10.0,10.88,11.67,0.0109,-1.5532,WEAK,0.45,1.0496,-18.4103,53356629.15,55.7755,SECONDARY_RESEARCH,,,
130,000970,中科三环,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.52,0.9472,0.964,40.8348,14.97,13.07,13.25,13.43,4.4484,2.4077,MEDIUM,1.2,9.3092,21.4381,1755788235.45,55.7747,HARD_REJECT,price_too_high,,price_too_high
131,002555,三七互娱,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,19.18,0.416,0.248,16.3129,18.56,19.99,22.31,21.21,0.5636,-1.3861,WEAK,0.94,7.6045,-16.9737,921059968.6,55.5631,SECONDARY_RESEARCH,,,
132,000597,东北制药,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.51,0.0912,0.096,7.381,4.44,4.72,5.0,5.32,0.3846,-1.5458,WEAK,0.2,-0.6412,-19.1786,52453245.85,55.4618,SECONDARY_RESEARCH,,,
133,002321,华英农业,A03畜牧业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.88,0.1288,0.104,13.253,1.77,1.95,2.13,2.43,-0.141,-1.2689,WEAK,0.08,1.9858,-21.6144,51095938.15,55.3774,SECONDARY_RESEARCH,,falling_knife,falling_knife
134,002481,双塔食品,C14食品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.0,0.0448,0.076,5.8201,3.94,4.19,4.54,5.09,-0.1772,-1.0468,WEAK,0.14,-1.0602,-15.3469,46866008.85,55.3639,SECONDARY_RESEARCH,,falling_knife,falling_knife
135,002251,步步高,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.49,0.1136,0.028,4.491,3.64,4.02,4.41,4.95,-6.4396,-1.5699,NONE,0.2,-11.8237,-21.1402,513859743.5,55.2762,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
136,002234,民和股份,A03畜牧业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.19,0.0192,0.092,12.1685,6.89,7.68,8.32,8.59,0.138,-1.3991,WEAK,0.3,0.6749,-20.4384,49150394.55,55.2121,SECONDARY_RESEARCH,,,
137,002701,奥瑞金,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.6,0.2432,0.08,7.9812,4.48,4.94,5.23,5.53,0.1676,-0.9229,WEAK,0.17,1.139,-19.2486,148591095.75,55.1542,SECONDARY_RESEARCH,,,
138,002303,美盈森,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.53,0.9904,0.952,47.0779,3.99,3.59,3.75,3.96,7.4802,2.1204,MEDIUM,0.31,45.7671,30.7901,311619915.5,55.0671,HARD_REJECT,price_too_high,,price_too_high
139,002287,奇正藏药,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,20.04,0.0712,0.056,7.6262,19.8,21.3,22.69,24.38,-0.0555,-1.1794,WEAK,0.78,-1.659,-17.53,46481644.4,55.0542,SECONDARY_RESEARCH,,,
140,002568,百润股份,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.29,0.0672,0.14,20.9091,16.91,17.77,18.64,21.78,-3.6491,-0.2648,NONE,0.87,-13.9435,-3.5586,365337386.05,55.0384,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
141,000002,万  科Ａ,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.11,0.0144,0.072,5.4237,3.05,3.46,4.02,5.15,-1.0219,-2.0219,NONE,0.12,-1.6314,-24.8941,430852926.5,54.9953,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
142,001201,东瑞股份,A03畜牧业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.75,0.0232,0.116,12.7639,11.11,12.05,13.24,14.73,1.0822,-0.91,WEAK,0.46,5.1203,-13.4895,33572753.25,54.9548,SECONDARY_RESEARCH,,,
143,000959,首钢股份,C31黑色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.4,0.2424,0.096,8.6262,3.39,3.84,4.56,4.36,1.0599,-2.7106,WEAK,0.17,5.2722,-33.4525,175350523.55,54.9533,SECONDARY_RESEARCH,,,
144,000568,泸州老窖,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,78.18,0.0088,0.044,4.3652,78.87,89.16,100.04,114.99,-2.6446,-2.414,NONE,2.85,-9.8509,-28.1085,1075959038.95,54.8041,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
145,002027,分众传媒,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.81,0.0048,0.016,1.4768,4.96,5.57,6.29,7.02,-2.2542,-2.1386,NONE,0.18,-11.236,-27.1026,939418477.25,54.7661,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
146,002884,凌霄泵业,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.15,0.1856,0.128,6.8829,15.75,17.07,17.55,17.34,0.0,-1.0483,WEAK,0.42,0.0702,-14.4115,37464253.4,54.7413,SECONDARY_RESEARCH,,,
147,000931,中 关 村,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.25,0.1048,0.1,5.985,4.19,4.45,4.8,5.07,0.564,-2.0648,WEAK,0.2,4.6742,-24.0935,42284817.55,54.6743,SECONDARY_RESEARCH,,,
148,000738,航发控制,C37铁路、船舶、航空航天和其他运输设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.96,0.048,0.032,3.9954,18.32,19.91,22.12,20.99,-0.8632,-1.3654,NONE,0.78,-2.521,-19.4361,369510712.3,54.6519,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
149,000625,长安汽车,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.11,0.0056,0.028,3.6443,7.22,8.35,9.63,11.08,-2.102,-2.9212,NONE,0.23,-5.7464,-34.0377,635451977.4,54.6216,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
150,002548,金新农,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.19,0.2328,0.252,19.3732,3.88,4.38,5.3,5.06,-0.0644,-2.129,WEAK,0.24,3.9655,-20.801,129225659.05,54.6139,SECONDARY_RESEARCH,,,
151,002271,东方雨虹,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.5,0.072,0.072,7.7788,12.06,13.77,15.05,13.75,-1.4066,-2.4636,NONE,0.56,-6.5046,-33.0052,502799070.2,54.5071,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
152,000858,五 粮 液,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,73.69,0.0064,0.032,3.9351,74.74,85.09,94.62,107.93,-2.4492,-2.9068,NONE,2.41,-8.9559,-32.4849,2574606477.1,54.4559,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
153,002607,中公教育,P83教育,baostock.query_stock_industry,2026-07-06,2026-07-10,1.9,0.0512,0.036,5.5556,1.95,2.3,2.56,2.71,-0.7383,-2.1305,NONE,0.15,-9.5234,-32.7356,528896719.65,54.3741,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
154,002889,东方嘉盛,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.38,0.0136,0.068,10.7004,11.09,12.23,13.35,14.59,0.5348,-1.1357,WEAK,0.48,-0.6029,-19.5084,39577243.15,54.3619,SECONDARY_RESEARCH,,,
155,002179,中航光电,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,39.1,0.3424,0.692,21.1652,41.6,39.07,37.24,37.51,2.9056,1.1285,NONE,2.67,5.8124,1.9898,2450426779.85,54.2802,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
156,002275,桂林三金,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.12,0.1696,0.092,8.6093,12.68,13.44,13.88,14.46,0.6029,-0.6442,WEAK,0.44,1.9962,-11.3841,27066463.0,54.1444,SECONDARY_RESEARCH,,,
157,001322,箭牌家居,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.19,0.0122,0.044,8.2168,6.12,6.72,7.61,8.1,0.0408,-1.3585,WEAK,0.31,-3.9838,-21.3465,41906263.1,54.0498,SECONDARY_RESEARCH,,,
158,001979,招商蛇口,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.62,0.0072,0.036,3.5994,6.91,8.14,8.81,9.04,-5.9428,-1.4861,NONE,0.27,-21.2625,-22.8061,500315156.95,54.0251,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
159,002986,宇新股份,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.38,0.3128,0.644,19.9612,12.03,12.82,13.35,12.33,1.7859,-2.2004,WEAK,0.72,8.3437,-23.3066,104102751.7,53.7924,SECONDARY_RESEARCH,,,
160,001229,魅视科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,47.56,0.9968,1.0,81.4575,33.4,35.32,36.81,36.35,8.6579,1.5354,MEDIUM,3.28,79.5256,31.2194,241668767.6,53.7707,HARD_REJECT,price_too_high,,price_too_high
161,003009,中天火箭,C37铁路、船舶、航空航天和其他运输设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,60.64,0.8712,0.66,32.2574,59.25,58.66,62.91,58.36,0.3769,0.2115,MEDIUM,4.25,8.7236,0.6616,573843161.65,53.6385,HARD_REJECT,price_too_high,,price_too_high
162,002459,晶澳科技,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.61,0.0024,0.012,1.4667,8.21,9.47,10.67,11.54,-2.5708,-2.5995,NONE,0.49,-15.8053,-36.3048,597691769.75,53.6,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
163,002624,完美世界,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,11.38,0.188,0.012,3.1732,12.07,14.75,17.0,16.49,-5.0262,-4.5756,NONE,0.84,-15.164,-46.1047,1214948906.55,53.6,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
164,000932,华菱钢铁,C31黑色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.5,0.012,0.028,2.9412,3.59,4.15,4.98,5.4,-2.2579,-3.0932,NONE,0.16,-8.2258,-36.0744,460118573.1,53.562,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
165,002367,康力电梯,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.07,0.0824,0.1,15.8397,6.24,6.1,6.92,7.08,3.6782,-0.1064,NONE,0.4,14.3082,-10.1791,174476546.15,53.4597,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
166,000656,金科股份,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.31,0.1224,0.052,22.4299,1.28,1.38,1.39,1.41,-1.0062,-0.1813,NONE,0.1,-4.2955,-10.2243,253214947.05,53.455,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
167,002468,申通快递,G60邮政业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.16,0.9488,0.744,50.3256,14.82,15.43,14.61,14.99,4.5121,0.5234,MEDIUM,0.76,14.8645,0.8431,441083263.9,53.4414,HARD_REJECT,price_too_high,,price_too_high
168,002923,润都股份,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.67,0.2016,0.104,14.485,10.13,11.32,13.12,13.3,1.4517,-2.2923,WEAK,0.57,6.5759,-22.9212,95480143.35,53.2601,SECONDARY_RESEARCH,,,
169,002252,上海莱士,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.58,0.0096,0.048,6.2645,4.58,5.14,5.66,6.23,-2.707,-1.9052,NONE,0.18,-7.6503,-23.8,335632048.75,53.2046,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
170,000895,双汇发展,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,23.37,0.0392,0.064,4.3304,23.13,25.43,26.15,25.92,-1.1393,-1.504,NONE,0.6,-4.6208,-22.4625,304453607.15,53.1392,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
171,002393,力生制药,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,14.58,0.0208,0.08,5.2708,14.48,16.34,19.39,21.06,0.8708,-4.3465,WEAK,0.62,2.832,-41.5347,46279136.7,53.0861,SECONDARY_RESEARCH,,,
172,002194,武汉凡谷,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.96,0.1344,0.016,3.2258,10.59,11.38,11.84,12.66,-7.1704,-1.2799,NONE,0.54,-22.0188,-19.9055,393320107.0,52.9798,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
173,002333,罗普斯金,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.86,0.0344,0.044,5.6522,4.84,5.2,5.54,5.59,0.0207,-0.9279,WEAK,0.16,-0.481,-16.8662,23938734.75,52.9722,SECONDARY_RESEARCH,,,
174,002613,北玻股份,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.33,0.0272,0.012,0.9091,4.12,4.25,4.09,4.04,-9.3537,-0.7196,NONE,0.27,-32.0801,-16.8022,445519401.15,52.9348,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
175,002928,华夏航空,G56航空运输业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.46,0.104,0.008,1.0955,7.09,7.59,8.72,9.31,-0.519,-1.8749,NONE,0.38,-2.8353,-27.8935,312551694.2,52.9096,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
176,002864,盘龙药业,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.22,0.3264,0.096,11.6297,27.27,29.04,31.97,31.61,0.8728,-1.2732,WEAK,1.58,3.0145,-16.2463,82100077.65,52.8976,SECONDARY_RESEARCH,,,
177,000999,华润三九,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,23.76,0.0112,0.048,7.2202,23.62,24.87,26.8,28.29,-0.5746,-1.3192,NONE,0.84,-5.1165,-17.6234,264810824.9,52.8604,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
