date,nav,cash_weight,turnover,w_601899,w_603993,w_600549,w_000657,w_600406,w_600312,w_000400,w_603986,w_603501,w_600460
2018-12-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.9997,0.7,0.3,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05
2019-02-01,1.0076927123921235,0.6944478127055174,0.0,0.05019393204078994,0.10068752934749504,0.05082935511247608,0.051182303740516535,0.0,0.0,0.0,0.0,0.0,0.052659067053205104
2019-02-11,1.0173143595949725,0.6878798017543077,0.0,0.050304135162304815,0.1038419828661087,0.05193660643337793,0.05226218274033296,0.0,0.0,0.0,0.0,0.0,0.053775291043567895
2019-02-12,1.0175102942405723,0.687747341683943,0.0,0.05087926762457741,0.10352870431319054,0.052113391724557326,0.052773337131867534,0.0,0.0,0.0,0.0,0.0,0.05295795752186417
2019-02-13,1.0272017809120293,0.681258554067802,0.0,0.052330234737067556,0.10632862720205351,0.052546830351780476,0.0531789549594419,0.0,0.0,0.0,0.0,0.0,0.05435679868185453
2019-02-14,1.025690095958229,0.6822626081284684,0.0,0.051827204925858704,0.10561250607702939,0.05262427504304317,0.053386596657267395,0.0,0.0,0.0,0.0,0.0,0.05428680916833293
2019-02-15,1.0263753181277502,0.6818071203003143,0.0,0.05314539628191225,0.10554199772665841,0.05240396932237613,0.05335095503676197,0.0,0.0,0.0,0.0,0.0,0.053750561331976934
2019-02-18,1.0380607981637124,0.6741319980851803,0.0,0.05503118351715754,0.10837857709087965,0.05327876465040396,0.05415535566277307,0.0,0.0,0.0,0.0,0.0,0.05502412099360555
2019-02-19,1.0359698164212219,0.6754926532680641,0.0,0.05495079123807662,0.10830926977773643,0.053065249852739665,0.054136679108069526,0.0,0.0,0.0,0.0,0.0,0.05404535675531369
2019-02-20,1.0414569300442627,0.6719336919389058,0.0,0.05656584651526502,0.11060401069868554,0.05337876287130089,0.05474260847550765,0.0,0.0,0.0,0.0,0.0,0.05277507950033499
2019-02-21,1.0389585804247212,0.6735494688478626,0.0,0.05632003778631502,0.10885938110590186,0.053095527792800655,0.05576754791332244,0.0,0.0,0.0,0.0,0.0,0.05240803655379744
2019-02-22,1.0425150734547328,0.6712516852931488,0.0,0.05593764044109571,0.10963300446365712,0.053689196447265684,0.05583165779531873,0.0,0.0,0.0,0.0,0.0,0.05365681555951393
2019-02-25,1.0695511220103553,0.6542838258022275,0.0,0.058603653331492006,0.11634812595289074,0.05752970901778138,0.05776738590826789,0.0,0.0,0.0,0.0,0.0,0.05546729998734047
2019-02-26,1.071524317904941,0.6530789719903318,0.0,0.057755283237240204,0.11947585457733571,0.057645482318538215,0.0584034245508595,0.0,0.0,0.0,0.0,0.0,0.05364098332569457
2019-02-27,1.0653967869614411,0.6568350952097692,0.0,0.05715656865912671,0.11736200635091397,0.05712966845218046,0.058241535535841576,0.0,0.0,0.0,0.0,0.0,0.053275125792168115
2019-02-28,1.0629834549584571,0.6583263330541199,0.0,0.0565399316653623,0.11650551309912995,0.056991178343563445,0.05799957273023222,0.0,0.0,0.0,0.0,0.0,0.05363747110759218
2019-03-01,1.0643304529306312,0.6574931667821119,0.0,0.057213832823726815,0.11719920840721651,0.056963693700025415,0.057801597079746074,0.0,0.0,0.0,0.0,0.0,0.053328501207173334
2019-03-04,1.0675416998454368,0.6555153771523106,0.0,0.057041729247664166,0.11768527666572394,0.05741545603791962,0.05787612083231841,0.0,0.0,0.0,0.0,0.0,0.05446604006406333
2019-03-05,1.077300127052277,0.6495775712147874,0.0,0.05615679116227609,0.11800428372601254,0.057953892488880394,0.05895181065022416,0.0,0.0,0.0,0.0,0.0,0.05935565075781938
2019-03-06,1.087562339694905,0.6434481725399878,0.0,0.05708596315334923,0.12128106279858192,0.05941672424323622,0.05973656774243918,0.0,0.0,0.0,0.0,0.0,0.05903150952240572
2019-03-07,1.095978104053661,0.6385072816799058,0.0,0.05773350987978738,0.12225576523423358,0.060954728275526025,0.061455418547440716,0.0,0.0,0.0,0.0,0.0,0.059093296383106536
2019-03-08,1.0786661361746799,0.6487549544122108,0.0,0.05516623762008593,0.11481164438425054,0.057043567759628766,0.058139653928945746,0.0,0.0,0.0,0.0,0.0,0.06608394189487829
2019-03-11,1.088535292333794,0.6428730468625106,0.0,0.055577176670370085,0.11596388009502857,0.05831602326237872,0.0598049765080509,0.0,0.0,0.0,0.0,0.0,0.06746489660166122
2019-03-12,1.0985302138065745,0.637023899028795,0.0,0.0550715105452898,0.11490878860945855,0.05899650993178137,0.06046778579261581,0.0,0.0,0.0,0.0,0.0,0.07353150609205947
2019-03-13,1.1002732236967478,0.636014750635132,0.0,0.05426316324863226,0.11418431130805566,0.05838484131305662,0.05916696524476122,0.0,0.0,0.0,0.0,0.0,0.07798596825036228
2019-03-14,1.0854476640176134,0.6447017421455747,0.0,0.0533596680007108,0.11381941204616966,0.05808794213927058,0.0588757559140142,0.0,0.0,0.0,0.0,0.0,0.07115547975426001
2019-03-15,1.0880141760103537,0.643180957959633,0.0,0.05359841316330271,0.1138252015152442,0.059348378725362604,0.06141781030914264,0.0,0.0,0.0,0.0,0.0,0.06862923832731485
2019-03-18,1.0990630443755645,0.636715067057493,0.0,0.05432291246720671,0.11729676288649764,0.060567477522239746,0.061524191777059735,0.0,0.0,0.0,0.0,0.0,0.06957358828950308
2019-03-19,1.1032169426629248,0.6343176694792774,0.0,0.05393857733667321,0.11631411423287384,0.06197604062878051,0.06381634757360669,0.0,0.0,0.0,0.0,0.0,0.06963725074878832
2019-03-20,1.0970023234736674,0.6379111374934093,0.0,0.05406333053019536,0.11588492305850415,0.06089781771562551,0.06284838793038511,0.0,0.0,0.0,0.0,0.0,0.06839440327188058
2019-03-21,1.102505336444609,0.6347270864526635,0.0,0.05541268215062931,0.11503582590293471,0.0606369507495177,0.06301572438446296,0.0,0.0,0.0,0.0,0.0,0.07117173035979185
2019-03-22,1.0986720987400431,0.6369416323601182,0.0,0.05488385947774258,0.1132642476307758,0.060632276518799905,0.06239083439374403,0.0,0.0,0.0,0.0,0.0,0.07188714961881941
2019-03-25,1.0941266918515922,0.6395877234433833,0.0,0.05402413310264403,0.1096436097331514,0.05897339275095831,0.061317049651828694,0.0,0.0,0.0,0.0,0.0,0.0764540913180342
2019-03-26,1.088525261839428,0.6428789707805866,0.0,0.05393769142603558,0.10774048422890001,0.05770545894703524,0.05980552759629934,0.0,0.0,0.0,0.0,0.0,0.07793186702114323
2019-03-27,1.0956292469745823,0.6387105874841937,0.0,0.053225882290349434,0.10649715978947534,0.05711446521704797,0.05929673889110549,0.0,0.0,0.0,0.0,0.0,0.08515516632782805
2019-03-28,1.0854219007727435,0.6447170445904945,0.0,0.05336093452959871,0.10859839343848411,0.05721382246603584,0.05814424274821432,0.0,0.0,0.0,0.0,0.0,0.07796556222717252
2019-03-29,1.0921806572078632,0.6418939214673435,0.001167336088258697,0.05393871764670864,0.11120499797410978,0.05859985812775848,0.059362504784079624,0.0,0.0,0.0,0.0,0.0,0.07500000000000001
2019-04-01,1.1126064616764626,0.6301097010973498,0.0,0.05508781542817862,0.11586881010043452,0.05940308525499377,0.060775205710467725,0.0,0.0,0.0,0.0,0.0,0.07875538240857567
2019-04-02,1.1160845789272975,0.6281460547369533,0.0,0.05509386430837486,0.11737937449604034,0.060324841906941415,0.0611797870278163,0.0,0.0,0.0,0.0,0.0,0.07787607752387386
2019-04-03,1.115332065332537,0.62856986434521,0.0,0.05566456224743683,0.11692345148894637,0.059726528809474204,0.06145881668668114,0.0,0.0,0.0,0.0,0.0,0.07765677642225141
2019-04-04,1.116902277224155,0.6276861810581094,0.0,0.05611908157463714,0.11809498927091225,0.05989780781629463,0.06101628780008395,0.0,0.0,0.0,0.0,0.0,0.07718565247996267
2019-04-08,1.1162358712855958,0.6280609170878044,0.0,0.05633028338094951,0.11870017885828302,0.06031666559955794,0.0621217316559893,0.0,0.0,0.0,0.0,0.0,0.07447022341741585
2019-04-09,1.1096905048630084,0.6317654534608119,0.0,0.055768809377932625,0.1164422006139016,0.05947354492340293,0.06141282681344672,0.0,0.0,0.0,0.0,0.0,0.07513716481050425
2019-04-10,1.108181744464638,0.6326255855663996,0.0,0.05566574760798816,0.1163314478590205,0.05912575837711281,0.06137679589047292,0.0,0.0,0.0,0.0,0.0,0.07487466469900607
2019-04-11,1.0983273226304047,0.6383016342768786,0.0,0.05508161946468881,0.11601668863965502,0.058531473683857256,0.060478885251605795,0.0,0.0,0.0,0.0,0.0,0.07158969868331455
2019-04-12,1.097556771775103,0.6387497604083744,0.0,0.05421667876119655,0.11501056893987083,0.058659148066534154,0.061125350505726754,0.0,0.0,0.0,0.0,0.0,0.07223849331829733
2019-04-15,1.0965519034258226,0.6393351038064747,0.0,0.05390458659250182,0.1151159633860428,0.05810627490104286,0.06081862975200865,0.0,0.0,0.0,0.0,0.0,0.07271944156192904
2019-04-16,1.1128992768079389,0.6299439128190966,0.0,0.05471685963672716,0.11610646810483972,0.058490880163063655,0.06218884372643309,0.0,0.0,0.0,0.0,0.0,0.0785530355498398
2019-04-17,1.1077231624390567,0.6328874837845653,0.0,0.054435346966086,0.11530201850695546,0.05867840633036268,0.062240051884998523,0.0,0.0,0.0,0.0,0.0,0.07645669252703204
2019-04-18,1.1058117975778063,0.6339814121549088,0.0,0.05399131750207625,0.11361227463539988,0.05847905633415264,0.06270732995676342,0.0,0.0,0.0,0.0,0.0,0.07722860941669903
2019-04-19,1.110081508528667,0.6315429269109668,0.0,0.05396233370558522,0.1137129371094309,0.05885336234037117,0.06545209158577212,0.0,0.0,0.0,0.0,0.0,0.07647634834787378
2019-04-22,1.1017831657173351,0.6362995431587446,0.0,0.05382867683936259,0.10915240064090863,0.0574853879508734,0.06269594172967002,0.0,0.0,0.0,0.0,0.0,0.08053804968044072
2019-04-23,1.0945207253698974,0.6405215623203558,0.0,0.0532797268315303,0.108240775533224,0.05725906547321169,0.06262740152762676,0.0,0.0,0.0,0.0,0.0,0.07807146831405143
2019-04-24,1.0970900938815602,0.6390214704478239,0.0,0.053335745649829895,0.10907531028396879,0.0569084191065827,0.062480729094478604,0.0,0.0,0.0,0.0,0.0,0.07917832541731612
2019-04-25,1.0785557025362327,0.6500027058012652,0.0,0.05278104276291251,0.10735283659444654,0.05568368195037493,0.06048119489012786,0.0,0.0,0.0,0.0,0.0,0.07369853800087299
2019-04-26,1.0723419314921734,0.6537691984406492,0.0,0.0521620280805596,0.10602690039315521,0.05481000742046342,0.059718883776862804,0.0,0.0,0.0,0.0,0.0,0.07351298188830982
2019-04-29,1.055417984047099,0.6642525858026787,0.0,0.052622586402565126,0.10292035406256912,0.053572994331889015,0.0581640099574241,0.0,0.0,0.0,0.0,0.0,0.06846746944287396
2019-04-30,1.0575833706948632,0.6128593936183859,0.05,0.05269976030724541,0.10355095622787024,0.05364033083679436,0.05854346066056117,0.0,0.05,0.0,0.0,0.0,0.06870609834914299
2019-05-06,1.0255833422872862,0.6319816991366294,0.0,0.05202334284858923,0.0992169982281522,0.0512835873408549,0.0553285048886971,0.0,0.04641085552101202,0.0,0.0,0.0,0.06375501203606516
2019-05-07,1.0308023099627006,0.6287819662418059,0.0,0.05233719636677889,0.10016209011440261,0.051807503202923655,0.05543422893380975,0.0,0.04637810677478224,0.0,0.0,0.0,0.06509890836549687
2019-05-08,1.0339639194484547,0.6268593043466001,0.0,0.05313630099221473,0.09985581887199063,0.05169503964013149,0.055136500162946946,0.0,0.046706721243923326,0.0,0.0,0.0,0.06661031474219274
2019-05-09,1.031922602565241,0.6280993377349389,0.0,0.05208816993911871,0.09918583591689516,0.0517052170530595,0.055245569455919255,0.0,0.04693378872525632,0.0,0.0,0.0,0.0667420811748122
2019-05-10,1.0453796340309474,0.6200138994153723,0.0,0.052176577974605946,0.09962172438991894,0.05222130590871483,0.056183115107529366,0.0,0.04732666694136234,0.0,0.0,0.0,0.07245671026249621
2019-05-13,1.0450102788816347,0.6202330411128487,0.0,0.051435819314581264,0.09737253566868083,0.05146685126539751,0.05671044888145575,0.0,0.0470109267255156,0.0,0.0,0.0,0.07577037703152029
2019-05-14,1.0466424493999913,0.6192658282076247,0.0,0.0521136248767183,0.09665048023811751,0.05193132626498223,0.05636867030311249,0.0,0.04700400609582395,0.0,0.0,0.0,0.07666606401362087
2019-05-15,1.0508405184230676,0.6167918841172794,0.0,0.052094179900524736,0.09740022785813872,0.05235684686811705,0.056774305162029595,0.0,0.04721297451413261,0.0,0.0,0.0,0.077369581579778
2019-05-16,1.0623828093894931,0.6100907295717697,0.0,0.05227498659080431,0.09915082531282697,0.05697576009982529,0.059027750110624375,0.0,0.04709246489639394,0.0,0.0,0.0,0.07538748341775539
2019-05-17,1.051069924067019,0.6166572636356918,0.0,0.05132798653689496,0.09709506566496381,0.053837128352477594,0.05726646399314514,0.0,0.046078796758078966,0.0,0.0,0.0,0.07773729505874769
2019-05-20,1.0594354690961263,0.6117879966940519,0.0,0.050548257466510906,0.09689170466018558,0.055116179845930674,0.0580656906281971,0.0,0.04669877043976607,0.0,0.0,0.0,0.08089140026535775
2019-05-21,1.0699593401663858,0.6057705923331167,0.0,0.050792574000259105,0.09872761611101667,0.05936983848097225,0.061087980633663636,0.0,0.04656416745562408,0.0,0.0,0.0,0.07768723098534758
2019-05-22,1.0715514030575137,0.604870565626196,0.0,0.050532009740975596,0.09746702223288052,0.05821748650766388,0.06149212529997517,0.0,0.046689524193569455,0.0,0.0,0.0,0.08073126639873937
2019-05-23,1.0630694750696361,0.6096966552656263,0.0,0.0503754628619327,0.095999091018083,0.0579222052070283,0.05986261899773432,0.0,0.04666986286242137,0.0,0.0,0.0,0.07947410378717401
2019-05-24,1.0515468146201186,0.6163776013140153,0.0,0.05111608835585127,0.09619970691333721,0.05638813198392729,0.05887953783579824,0.0,0.04612397960709477,0.0,0.0,0.0,0.07491495398997594
2019-05-27,1.0658194087654889,0.6081235694663109,0.0,0.05061767731771299,0.09631135231163081,0.05701493772686979,0.06020573477811295,0.0,0.0464190587637832,0.0,0.0,0.0,0.08130766963557941
2019-05-28,1.0665084105916762,0.6077307003189618,0.0,0.05077095070184997,0.09652892578905106,0.056755359339710584,0.05966959315295974,0.0,0.04691029593470471,0.0,0.0,0.0,0.08163417476276215
2019-05-29,1.074358538345104,0.6032901309308943,0.0,0.050399977293115836,0.09693460615548516,0.058463384014184654,0.06157826240179098,0.0,0.04617946881229093,0.0,0.0,0.0,0.08315417039223802
2019-05-30,1.0813126704017708,0.599410254782381,0.0,0.04989241723377,0.09879487078932811,0.06041616309096572,0.06694489655200576,0.0,0.04523986790818669,0.0,0.0,0.0,0.07930152964336273
2019-05-31,1.0794483137570747,0.5547066743844652,0.05429375556973684,0.050527079320378095,0.0973015803318277,0.060209136593812156,0.06681124909449714,0.0,0.04544428027501975,0.0,0.05,0.0,0.07500000000000001
2019-06-03,1.0697021067457322,0.559760685258176,0.0,0.052470709621385656,0.09679339132181725,0.057737590428347606,0.0638258962298922,0.0,0.04514382298172753,0.0,0.04938875985072278,0.0,0.07487914430793091
2019-06-04,1.0601037507901891,0.5648288517494481,0.0,0.05238452539496792,0.09569949116931442,0.056826255114769374,0.06165255681100068,0.0,0.04476604360745054,0.0,0.05008843597491098,0.0,0.073753840178138
2019-06-05,1.0602668024869888,0.5647419903080986,0.0,0.05312470479028742,0.09596619995877598,0.05722079506618396,0.061768112320518716,0.0,0.04508682520278976,0.0,0.049881420112669134,0.0,0.07220995224067644
2019-06-06,1.0528284134061885,0.5687319763311645,0.0,0.05255813662828782,0.09551055892624426,0.05771531917491239,0.06132307273580324,0.0,0.04467941236236355,0.0,0.04971196448644279,0.0,0.06976955935478157
2019-06-10,1.0656553694332915,0.5618863297357864,0.0,0.05118105922035267,0.09548093961298976,0.060141371309507245,0.06668076229574607,0.0,0.044663234854162084,0.0,0.05018444560738511,0.0,0.06978185736407067
2019-06-11,1.0847447660664142,0.5519982239374503,0.0,0.0513773984946618,0.09682648868264675,0.061316679258340945,0.07149585212043988,0.0,0.04509428202899167,0.0,0.050781894473977414,0.0,0.07110918100349117
2019-06-12,1.0886586722912839,0.5500136999174113,0.0,0.05265013141680502,0.09702655422053062,0.06209995962720739,0.06965572809325064,0.0,0.04423009568872873,0.0,0.05035344617231564,0.0,0.07397038486375061
2019-06-13,1.084404132573471,0.5521716178571803,0.0,0.05267380323607084,0.09713206551964992,0.06168643116619703,0.06846197237579495,0.0,0.04446770207756656,0.0,0.050512027021589294,0.0,0.07289438074595114
2019-06-14,1.0867376223255927,0.5509859712160665,0.0,0.05365571435956779,0.09637435773240907,0.06050475991877389,0.07307261743398505,0.0,0.04328529155797892,0.0,0.051142506584945645,0.0,0.07097878119627311
2019-06-17,1.0824772941407441,0.5531544980529192,0.0,0.053134005426376835,0.09675366027738298,0.06157678780165231,0.0707883169704961,0.0,0.044803609984320106,0.0,0.05012038839427418,0.0,0.06966873309257832
2019-06-18,1.075162620721231,0.556917784113848,0.0,0.054233361840819096,0.09574674542472955,0.05996306791254061,0.06917373852072638,0.0,0.04459142121420985,0.0,0.049897925135299954,0.0,0.06947595583782665
2019-06-19,1.0806850736495826,0.5540718558015931,0.0,0.053956221723670324,0.09636190046001325,0.05921702661199124,0.06734816004462671,0.0,0.04474932279571998,0.0,0.052432747771763925,0.0,0.07186276479062138
2019-06-20,1.089230055790169,0.5497251761564087,0.0,0.05590003916962463,0.09697565645862938,0.05814182867967832,0.0676717985133312,0.0,0.04522754344167475,0.0,0.05418142816223991,0.0,0.0721765294184131
2019-06-21,1.0947979364170652,0.5469294053053462,0.0,0.05724617393609943,0.09784520807955863,0.05754236509450202,0.06635889295805981,0.0,0.0458860535915438,0.0,0.05555303405371399,0.0,0.0726388669811761
2019-06-24,1.0963072331810852,0.5461764423068448,0.0,0.057348271950379975,0.09879920005523714,0.05789650302286864,0.06614660986811179,0.0,0.045822881818063474,0.0,0.054268586074637415,0.0,0.07354150490385675
2019-06-25,1.0880720788659706,0.5503102192624717,0.0,0.060516495623724596,0.0995469691364112,0.05597685745505682,0.06396673461233869,0.0,0.04540339369797904,0.0,0.052465217222163095,0.0,0.07181411298985488
2019-06-26,1.085042877161036,0.5518465646821056,0.0,0.056664119775746244,0.09789988470528152,0.055213635071073325,0.06402313415031861,0.0,0.045786297130598896,0.0,0.05571489530688709,0.0,0.07285146917798878
2019-06-27,1.0891746277612566,0.5497531516363561,0.0,0.05754173067897773,0.09807641743689118,0.055047803332564885,0.06365854628954894,0.0,0.04580398978732383,0.0,0.05578810977640531,0.0,0.0743302510619321
2019-06-28,1.0856820314386384,0.5515216858665934,0.0,0.05827487978137387,0.09756741206647082,0.05592504703049615,0.06252012746157985,0.0,0.04582334125799534,0.0,0.0561752016807124,0.0,0.07219230485477811
2019-07-01,1.093484237791448,0.5475864796217631,0.0,0.05731494879121174,0.09850851164621405,0.05535222144535106,0.061710320078158194,0.0,0.046258892711856896,0.0,0.05875056128051407,0.0,0.0745180644249309
2019-07-02,1.0955524880011265,0.546552712765589,0.0,0.057930882193791014,0.10022907259558579,0.05542118641814269,0.06183583854325971,0.0,0.04598129495060368,0.0,0.05836959740717637,0.0,0.07367941512585177
2019-07-03,1.090877312543998,0.548895075008681,0.0,0.0589063961703851,0.09874392246936187,0.0545263684027519,0.06088556774816988,0.0,0.04617835709422708,0.0,0.05944629192416481,0.0,0.07241802118225836
2019-07-04,1.085150378454176,0.5517918955592858,0.0,0.05757235317503857,0.0989900759069319,0.054332540144656175,0.05986303035706925,0.0,0.04622997432176836,0.0,0.06057794168983403,0.0,0.07064218884541601
2019-07-05,1.0875997128068562,0.5505492298713406,0.0,0.057989770375621044,0.09876714481322323,0.05451595889246991,0.05997200415603984,0.0,0.04721192787762671,0.0,0.060247212772561,0.0,0.07074675124111764
2019-07-08,1.0668951139835094,0.5612334112754789,0.0,0.05818565996741755,0.0976074087609448,0.05299115547756038,0.058774908055663065,0.0,0.04636973866621912,0.0,0.057824638124927226,0.0,0.06701307967178895
2019-07-09,1.069707997647387,0.5597576026457677,0.0,0.057291024682841876,0.09762968414290969,0.053251530528601106,0.05924002016598762,0.0,0.04709221787201484,0.0,0.05818622383776002,0.0,0.06755169612411714
2019-07-10,1.0678069628650215,0.5607541485658918,0.0,0.056278593272766894,0.09668574168049032,0.05299039627847654,0.058103948807390546,0.0,0.046525352709668594,0.0,0.061258398656962254,0.0,0.06740342002835306
2019-07-11,1.0691095016358179,0.5600709594086778,0.0,0.05787963157360371,0.09656794558296304,0.053192464860546795,0.059025178250330754,0.0,0.04653366016125174,0.0,0.06119694274148878,0.0,0.06553321742113741
2019-07-12,1.0672086661260984,0.5610685176195487,0.0,0.05686767026272302,0.09646035026126494,0.05337624206162314,0.05925453300272491,0.0,0.04661654257819537,0.0,0.06052707701409305,0.0,0.06582906719982695
2019-07-15,1.0780368894278924,0.5554329264297005,0.0,0.056848395354238024,0.09576825170703214,0.05380965355967429,0.05988911326391716,0.0,0.04666393138011543,0.0,0.06433627588677385,0.0,0.06725145241854857
2019-07-16,1.0821730197515391,0.5533100284015413,0.0,0.05699766181941814,0.09567794865167147,0.052857660732905064,0.06002773018893232,0.0,0.04828336385407894,0.0,0.0661603300684527,0.0,0.06668527628299997
2019-07-17,1.0784352545631024,0.5552277540636258,0.0,0.056275673731907186,0.09545619108871342,0.05273248380671553,0.059866990716826794,0.0,0.04709769805525487,0.0,0.06554049678074056,0.0,0.0678027117562159
2019-07-18,1.0726951734921426,0.5581988239443605,0.0,0.05676170107597569,0.09541065475624541,0.05345755578353335,0.06018734396226022,0.0,0.046442887137500964,0.0,0.06351403005742703,0.0,0.06602700328269685
2019-07-19,1.0789769554959248,0.5549490016854833,0.0,0.058637016796901725,0.09623790436571542,0.05385083503801662,0.06045127670644385,0.0,0.04585051364414266,0.0,0.06384933736663857,0.0,0.06617411439665782
2019-07-22,1.0614094030091616,0.5641340491204762,0.0,0.05867323994229733,0.09445727868417521,0.051608891479602514,0.057205145053812224,0.0,0.046151154232048866,0.0,0.06347260835450154,0.0,0.06429763313308619
2019-07-23,1.069216830321304,0.5600147391190714,0.0,0.05824480761404851,0.09460476138136574,0.05172081363921199,0.057655362957764106,0.0,0.046074096730617194,0.0,0.06638226725928709,0.0,0.065303151298634
2019-07-24,1.0727148972227762,0.5581885604873391,0.0,0.05860953876226505,0.09318361998795445,0.05186217633360017,0.058208866066746086,0.0,0.0476727146977346,0.0,0.0657586644422716,0.0,0.06651585922208886
2019-07-25,1.0721499446723122,0.5584826891700427,0.0,0.05808546546052473,0.09044965531356537,0.05188950429172569,0.058115887488760946,0.0,0.04821628981412753,0.0,0.06754097039590111,0.0,0.06721953806535187
2019-07-26,1.0694917121803473,0.5598708035552632,0.0,0.05785894678918788,0.09039547048303881,0.05175194257083509,0.0580124187965862,0.0,0.048596003568059244,0.0,0.06715558123352272,0.0,0.06635883300350684
2019-07-29,1.0671985672784154,0.5610738269834032,0.0,0.05779742749017859,0.08863252287038292,0.05172959149127692,0.05776439954369086,0.0,0.048635316801764306,0.0,0.0669698511075512,0.0,0.06739706371175204
2019-07-30,1.0657271985862653,0.5618484590506934,0.0,0.05880772600732395,0.08875489107064163,0.052113064894611656,0.05796854649038092,0.0,0.04883285871029087,0.0,0.0647224672041093,0.0,0.0669519865719483
2019-07-31,1.0663805483527597,0.5615042258779361,0.0,0.0593296548409614,0.09093901149066085,0.052214791885731617,0.056316872837238255,0.0,0.04854230995457774,0.0,0.06451106539376669,0.0,0.06664206771912722
2019-08-01,1.0630602229805743,0.5632580086716753,0.0,0.058208992048469195,0.09374922393294206,0.053316389214327964,0.056742187209051484,0.0,0.048367120451327066,0.0,0.06108133837386971,0.0,0.06527674009833723
2019-08-02,1.0647506472532657,0.562363766426223,0.0,0.058116578023362495,0.0916387006398232,0.05546274627609795,0.05914230420149361,0.0,0.047441987959585166,0.0,0.06151362744466616,0.0,0.0643202890287484
2019-08-05,1.0591851027038506,0.5653187367963992,0.0,0.061792452064011176,0.08986651535995889,0.05463281503260553,0.05820142699831866,0.0,0.046248072160923366,0.0,0.0598682899981324,0.0,0.06407169158965073
2019-08-06,1.0460374362798108,0.5724242398280043,0.0,0.06086269206822273,0.08671723836820391,0.054501966529946086,0.05969338726758625,0.0,0.04430522915384319,0.0,0.05908539066454786,0.0,0.06240985611964566
